CHỈ TIÊU,THỜI GIAN,GIÁ TRỊ,Mã Chứng Khoán
TÀI SẢN DÀI HẠN,Q1 2016,125.03,DTD
Phải Thu Dài Hạn,Q1 2016,0.07,DTD
Tài Sản Cố Định,Q1 2016,4.95,DTD
Giá Trị Ròng Tài Sản Đầu Tư,Q1 2016,0.00,DTD
Tài Sản Dở Dang Dài Hạn,Q1 2016,0.00,DTD
Đầu Tư Dài Hạn,Q1 2016,120.00,DTD
Tài Sản Dài Hạn Khác,Q1 2016,0.01,DTD
NỢ PHẢI TRẢ,Q1 2016,57.72,DTD
Nợ Ngắn Hạn,Q1 2016,57.72,DTD
Nợ Dài Hạn,Q1 2016,0.00,DTD
VỐN CHỦ SỞ HỮU,Q1 2016,166.40,DTD
Vốn Và Các Quỹ,Q1 2016,166.40,DTD
"Quỹ Khen Thưởng, Phúc Lợi (Trước 2010)",Q1 2016,0.00,DTD
LỢI ÍCH CỦA CỔ ĐÔNG THIỂU SỐ,Q1 2016,0.00,DTD
TỔNG CỘNG NGUỒN VỐN,Q1 2016,224.12,DTD
TỔNG TÀI SẢN,Q2 2016,210.38,DTD
TÀI SẢN NGẮN HẠN,Q2 2016,85.26,DTD
Tiền Và Tương Đương Tiền,Q2 2016,3.28,DTD
Giá Trị Thuần Đầu Tư Ngắn Hạn,Q2 2016,0.00,DTD
Các Khoản Phải Thu,Q2 2016,74.10,DTD
"Hàng Tồn Kho, Ròng",Q2 2016,7.72,DTD
Tài Sản Lưu Động Khác,Q2 2016,0.17,DTD
TÀI SẢN DÀI HẠN,Q2 2016,125.12,DTD
Phải Thu Dài Hạn,Q2 2016,0.26,DTD
Tài Sản Cố Định,Q2 2016,4.75,DTD
Giá Trị Ròng Tài Sản Đầu Tư,Q2 2016,0.00,DTD
Tài Sản Dở Dang Dài Hạn,Q2 2016,0.07,DTD
Đầu Tư Dài Hạn,Q2 2016,120.00,DTD
Tài Sản Dài Hạn Khác,Q2 2016,0.03,DTD
NỢ PHẢI TRẢ,Q2 2016,50.83,DTD
Nợ Ngắn Hạn,Q2 2016,50.83,DTD
Nợ Dài Hạn,Q2 2016,0.00,DTD
VỐN CHỦ SỞ HỮU,Q2 2016,159.55,DTD
Vốn Và Các Quỹ,Q2 2016,159.55,DTD
"Quỹ Khen Thưởng, Phúc Lợi (Trước 2010)",Q2 2016,0.00,DTD
LỢI ÍCH CỦA CỔ ĐÔNG THIỂU SỐ,Q2 2016,0.00,DTD
TỔNG CỘNG NGUỒN VỐN,Q2 2016,210.38,DTD
TỔNG TÀI SẢN,Q3 2016,244.20,DTD
TÀI SẢN NGẮN HẠN,Q3 2016,117.74,DTD
Tiền Và Tương Đương Tiền,Q3 2016,8.07,DTD
Giá Trị Thuần Đầu Tư Ngắn Hạn,Q3 2016,0.00,DTD
Các Khoản Phải Thu,Q3 2016,97.12,DTD
"Hàng Tồn Kho, Ròng",Q3 2016,12.54,DTD
Tài Sản Lưu Động Khác,Q3 2016,0.00,DTD
TÀI SẢN DÀI HẠN,Q3 2016,126.46,DTD
Phải Thu Dài Hạn,Q3 2016,0.07,DTD
Tài Sản Cố Định,Q3 2016,4.62,DTD
Giá Trị Ròng Tài Sản Đầu Tư,Q3 2016,0.00,DTD
Tài Sản Dở Dang Dài Hạn,Q3 2016,0.98,DTD
Đầu Tư Dài Hạn,Q3 2016,120.00,DTD
Tài Sản Dài Hạn Khác,Q3 2016,0.78,DTD
NỢ PHẢI TRẢ,Q3 2016,76.00,DTD
Nợ Ngắn Hạn,Q3 2016,76.00,DTD
Nợ Dài Hạn,Q3 2016,0.00,DTD
VỐN CHỦ SỞ HỮU,Q3 2016,168.20,DTD
Vốn Và Các Quỹ,Q3 2016,168.20,DTD
"Quỹ Khen Thưởng, Phúc Lợi (Trước 2010)",Q3 2016,0.00,DTD
LỢI ÍCH CỦA CỔ ĐÔNG THIỂU SỐ,Q3 2016,0.00,DTD
TỔNG CỘNG NGUỒN VỐN,Q3 2016,244.20,DTD
TỔNG TÀI SẢN,Q4 2016,306.68,DTD
TÀI SẢN NGẮN HẠN,Q4 2016,179.93,DTD
Tiền Và Tương Đương Tiền,Q4 2016,2.19,DTD
Giá Trị Thuần Đầu Tư Ngắn Hạn,Q4 2016,0.00,DTD
Các Khoản Phải Thu,Q4 2016,137.00,DTD
"Hàng Tồn Kho, Ròng",Q4 2016,40.74,DTD
Tài Sản Lưu Động Khác,Q4 2016,0.00,DTD
TÀI SẢN DÀI HẠN,Q4 2016,126.75,DTD
Phải Thu Dài Hạn,Q4 2016,0.07,DTD
Tài Sản Cố Định,Q4 2016,4.46,DTD
Giá Trị Ròng Tài Sản Đầu Tư,Q4 2016,0.00,DTD
Tài Sản Dở Dang Dài Hạn,Q4 2016,0.00,DTD
Đầu Tư Dài Hạn,Q4 2016,120.00,DTD
Tài Sản Dài Hạn Khác,Q4 2016,2.21,DTD
NỢ PHẢI TRẢ,Q4 2016,133.48,DTD
Nợ Ngắn Hạn,Q4 2016,129.49,DTD
Nợ Dài Hạn,Q4 2016,3.99,DTD
VỐN CHỦ SỞ HỮU,Q4 2016,173.20,DTD
Vốn Và Các Quỹ,Q4 2016,173.20,DTD
"Quỹ Khen Thưởng, Phúc Lợi (Trước 2010)",Q4 2016,0.00,DTD
LỢI ÍCH CỦA CỔ ĐÔNG THIỂU SỐ,Q4 2016,0.00,DTD
TỔNG CỘNG NGUỒN VỐN,Q4 2016,306.68,DTD
TỔNG TÀI SẢN,Q1 2017,371.30,DTD
TÀI SẢN NGẮN HẠN,Q1 2017,247.78,DTD
Tiền Và Tương Đương Tiền,Q1 2017,1.07,DTD
Giá Trị Thuần Đầu Tư Ngắn Hạn,Q1 2017,0.00,DTD
Các Khoản Phải Thu,Q1 2017,233.34,DTD
"Hàng Tồn Kho, Ròng",Q1 2017,13.05,DTD
Tài Sản Lưu Động Khác,Q1 2017,0.31,DTD
TÀI SẢN DÀI HẠN,Q1 2017,123.53,DTD
Phải Thu Dài Hạn,Q1 2017,0.26,DTD
Tài Sản Cố Định,Q1 2017,4.42,DTD
Giá Trị Ròng Tài Sản Đầu Tư,Q1 2017,0.00,DTD
Tài Sản Dở Dang Dài Hạn,Q1 2017,0.00,DTD
Đầu Tư Dài Hạn,Q1 2017,117.01,DTD
Tài Sản Dài Hạn Khác,Q1 2017,1.84,DTD
NỢ PHẢI TRẢ,Q1 2017,193.50,DTD
Nợ Ngắn Hạn,Q1 2017,193.50,DTD
Nợ Dài Hạn,Q1 2017,0.00,DTD
VỐN CHỦ SỞ HỮU,Q1 2017,177.80,DTD
Vốn Và Các Quỹ,Q1 2017,177.80,DTD
"Quỹ Khen Thưởng, Phúc Lợi (Trước 2010)",Q1 2017,0.00,DTD
LỢI ÍCH CỦA CỔ ĐÔNG THIỂU SỐ,Q1 2017,0.00,DTD
TỔNG CỘNG NGUỒN VỐN,Q1 2017,371.30,DTD
TỔNG TÀI SẢN,Q2 2017,483.60,DTD
TÀI SẢN NGẮN HẠN,Q2 2017,358.01,DTD
Tiền Và Tương Đương Tiền,Q2 2017,0.38,DTD
Giá Trị Thuần Đầu Tư Ngắn Hạn,Q2 2017,0.00,DTD
Các Khoản Phải Thu,Q2 2017,341.92,DTD
"Hàng Tồn Kho, Ròng",Q2 2017,15.23,DTD
Tài Sản Lưu Động Khác,Q2 2017,0.48,DTD
TÀI SẢN DÀI HẠN,Q2 2017,125.59,DTD
Phải Thu Dài Hạn,Q2 2017,0.19,DTD
Tài Sản Cố Định,Q2 2017,4.20,DTD
Giá Trị Ròng Tài Sản Đầu Tư,Q2 2017,0.00,DTD
Tài Sản Dở Dang Dài Hạn,Q2 2017,0.00,DTD
Đầu Tư Dài Hạn,Q2 2017,120.00,DTD
Tài Sản Dài Hạn Khác,Q2 2017,1.20,DTD
NỢ PHẢI TRẢ,Q2 2017,303.73,DTD
Nợ Ngắn Hạn,Q2 2017,303.73,DTD
Nợ Dài Hạn,Q2 2017,0.00,DTD
VỐN CHỦ SỞ HỮU,Q2 2017,179.87,DTD
Vốn Và Các Quỹ,Q2 2017,179.87,DTD
"Quỹ Khen Thưởng, Phúc Lợi (Trước 2010)",Q2 2017,0.00,DTD
LỢI ÍCH CỦA CỔ ĐÔNG THIỂU SỐ,Q2 2017,0.00,DTD
TỔNG CỘNG NGUỒN VỐN,Q2 2017,483.60,DTD
TỔNG TÀI SẢN,Q3 2017,500.54,DTD
TÀI SẢN NGẮN HẠN,Q3 2017,375.07,DTD
Tiền Và Tương Đương Tiền,Q3 2017,0.36,DTD
Giá Trị Thuần Đầu Tư Ngắn Hạn,Q3 2017,0.00,DTD
Các Khoản Phải Thu,Q3 2017,363.54,DTD
"Hàng Tồn Kho, Ròng",Q3 2017,11.17,DTD
Tài Sản Lưu Động Khác,Q3 2017,0.00,DTD
TÀI SẢN DÀI HẠN,Q3 2017,125.47,DTD
Phải Thu Dài Hạn,Q3 2017,0.19,DTD
Tài Sản Cố Định,Q3 2017,3.99,DTD
Giá Trị Ròng Tài Sản Đầu Tư,Q3 2017,0.00,DTD
Tài Sản Dở Dang Dài Hạn,Q3 2017,0.00,DTD
Đầu Tư Dài Hạn,Q3 2017,120.00,DTD
Tài Sản Dài Hạn Khác,Q3 2017,1.29,DTD
NỢ PHẢI TRẢ,Q3 2017,318.62,DTD
Nợ Ngắn Hạn,Q3 2017,318.62,DTD
Nợ Dài Hạn,Q3 2017,0.00,DTD
VỐN CHỦ SỞ HỮU,Q3 2017,181.92,DTD
Vốn Và Các Quỹ,Q3 2017,181.92,DTD
"Quỹ Khen Thưởng, Phúc Lợi (Trước 2010)",Q3 2017,0.00,DTD
LỢI ÍCH CỦA CỔ ĐÔNG THIỂU SỐ,Q3 2017,0.00,DTD
TỔNG CỘNG NGUỒN VỐN,Q3 2017,500.54,DTD
TỔNG TÀI SẢN,Q4 2017,511.85,DTD
TÀI SẢN NGẮN HẠN,Q4 2017,461.14,DTD
Tiền Và Tương Đương Tiền,Q4 2017,0.97,DTD
Giá Trị Thuần Đầu Tư Ngắn Hạn,Q4 2017,115.00,DTD
Các Khoản Phải Thu,Q4 2017,333.50,DTD
"Hàng Tồn Kho, Ròng",Q4 2017,11.18,DTD
Tài Sản Lưu Động Khác,Q4 2017,0.49,DTD
TÀI SẢN DÀI HẠN,Q4 2017,50.71,DTD
Phải Thu Dài Hạn,Q4 2017,0.00,DTD
Tài Sản Cố Định,Q4 2017,3.78,DTD
Giá Trị Ròng Tài Sản Đầu Tư,Q4 2017,0.00,DTD
Tài Sản Dở Dang Dài Hạn,Q4 2017,0.00,DTD
Đầu Tư Dài Hạn,Q4 2017,46.06,DTD
Tài Sản Dài Hạn Khác,Q4 2017,0.87,DTD
NỢ PHẢI TRẢ,Q4 2017,328.80,DTD
Nợ Ngắn Hạn,Q4 2017,328.80,DTD
Nợ Dài Hạn,Q4 2017,0.00,DTD
VỐN CHỦ SỞ HỮU,Q4 2017,183.05,DTD
Vốn Và Các Quỹ,Q4 2017,183.05,DTD
"Quỹ Khen Thưởng, Phúc Lợi (Trước 2010)",Q4 2017,0.00,DTD
LỢI ÍCH CỦA CỔ ĐÔNG THIỂU SỐ,Q4 2017,0.00,DTD
TỔNG CỘNG NGUỒN VỐN,Q4 2017,511.85,DTD
TỔNG TÀI SẢN,Q1 2021,183.24,HLD
TÀI SẢN NGẮN HẠN,Q1 2021,25.51,HLD
Tiền Và Tương Đương Tiền,Q1 2021,0.35,HLD
Giá Trị Thuần Đầu Tư Ngắn Hạn,Q1 2021,0.00,HLD
Các Khoản Phải Thu,Q1 2021,24.98,HLD
"Hàng Tồn Kho, Ròng",Q1 2021,0.00,HLD
Tài Sản Lưu Động Khác,Q1 2021,0.18,HLD
TÀI SẢN DÀI HẠN,Q1 2021,157.73,HLD
Phải Thu Dài Hạn,Q1 2021,0.00,HLD
Tài Sản Cố Định,Q1 2021,1.13,HLD
Giá Trị Ròng Tài Sản Đầu Tư,Q1 2021,0.00,HLD
Tài Sản Dở Dang Dài Hạn,Q1 2021,0.00,HLD
Đầu Tư Dài Hạn,Q1 2021,156.60,HLD
Tài Sản Dài Hạn Khác,Q1 2021,0.00,HLD
NỢ PHẢI TRẢ,Q1 2021,30.96,HLD
Nợ Ngắn Hạn,Q1 2021,30.96,HLD
Nợ Dài Hạn,Q1 2021,0.00,HLD
VỐN CHỦ SỞ HỮU,Q1 2021,152.28,HLD
Vốn Và Các Quỹ,Q1 2021,152.28,HLD
"Quỹ Khen Thưởng, Phúc Lợi (Trước 2010)",Q1 2021,0.00,HLD
LỢI ÍCH CỦA CỔ ĐÔNG THIỂU SỐ,Q1 2021,0.00,HLD
TỔNG CỘNG NGUỒN VỐN,Q1 2021,183.24,HLD
TỔNG TÀI SẢN,Q2 2021,182.91,HLD
TÀI SẢN NGẮN HẠN,Q2 2021,25.37,HLD
Tiền Và Tương Đương Tiền,Q2 2021,0.23,HLD
Giá Trị Thuần Đầu Tư Ngắn Hạn,Q2 2021,0.00,HLD
Các Khoản Phải Thu,Q2 2021,24.95,HLD
"Hàng Tồn Kho, Ròng",Q2 2021,0.00,HLD
Tài Sản Lưu Động Khác,Q2 2021,0.19,HLD
TÀI SẢN DÀI HẠN,Q2 2021,157.54,HLD
Phải Thu Dài Hạn,Q2 2021,0.00,HLD
Tài Sản Cố Định,Q2 2021,0.94,HLD
Giá Trị Ròng Tài Sản Đầu Tư,Q2 2021,0.00,HLD
Tài Sản Dở Dang Dài Hạn,Q2 2021,0.00,HLD
Đầu Tư Dài Hạn,Q2 2021,156.60,HLD
Tài Sản Dài Hạn Khác,Q2 2021,0.00,HLD
NỢ PHẢI TRẢ,Q2 2021,30.97,HLD
Nợ Ngắn Hạn,Q2 2021,30.97,HLD
Nợ Dài Hạn,Q2 2021,0.00,HLD
VỐN CHỦ SỞ HỮU,Q2 2021,151.93,HLD
Vốn Và Các Quỹ,Q2 2021,151.93,HLD
"Quỹ Khen Thưởng, Phúc Lợi (Trước 2010)",Q2 2021,0.00,HLD
LỢI ÍCH CỦA CỔ ĐÔNG THIỂU SỐ,Q2 2021,0.00,HLD
TỔNG CỘNG NGUỒN VỐN,Q2 2021,182.91,HLD
TỔNG TÀI SẢN,Q3 2021,158.65,HLD
TÀI SẢN NGẮN HẠN,Q3 2021,1.30,HLD
Tiền Và Tương Đương Tiền,Q3 2021,0.97,HLD
Giá Trị Thuần Đầu Tư Ngắn Hạn,Q3 2021,0.00,HLD
Các Khoản Phải Thu,Q3 2021,0.14,HLD
"Hàng Tồn Kho, Ròng",Q3 2021,0.00,HLD
Tài Sản Lưu Động Khác,Q3 2021,0.19,HLD
TÀI SẢN DÀI HẠN,Q3 2021,157.35,HLD
Phải Thu Dài Hạn,Q3 2021,0.00,HLD
Tài Sản Cố Định,Q3 2021,0.75,HLD
Giá Trị Ròng Tài Sản Đầu Tư,Q3 2021,0.00,HLD
Tài Sản Dở Dang Dài Hạn,Q3 2021,0.00,HLD
Đầu Tư Dài Hạn,Q3 2021,156.60,HLD
Tài Sản Dài Hạn Khác,Q3 2021,0.00,HLD
NỢ PHẢI TRẢ,Q3 2021,7.00,HLD
Nợ Ngắn Hạn,Q3 2021,7.00,HLD
Nợ Dài Hạn,Q3 2021,0.00,HLD
VỐN CHỦ SỞ HỮU,Q3 2021,151.65,HLD
Vốn Và Các Quỹ,Q3 2021,151.65,HLD
"Quỹ Khen Thưởng, Phúc Lợi (Trước 2010)",Q3 2021,--,HLD
LỢI ÍCH CỦA CỔ ĐÔNG THIỂU SỐ,Q3 2021,--,HLD
TỔNG CỘNG NGUỒN VỐN,Q3 2021,158.65,HLD
TỔNG TÀI SẢN,Q4 2021,158.41,HLD
TÀI SẢN NGẮN HẠN,Q4 2021,1.25,HLD
Tiền Và Tương Đương Tiền,Q4 2021,0.92,HLD
Giá Trị Thuần Đầu Tư Ngắn Hạn,Q4 2021,0.00,HLD
Các Khoản Phải Thu,Q4 2021,0.14,HLD
"Hàng Tồn Kho, Ròng",Q4 2021,0.00,HLD
Tài Sản Lưu Động Khác,Q4 2021,0.19,HLD
TÀI SẢN DÀI HẠN,Q4 2021,157.16,HLD
Phải Thu Dài Hạn,Q4 2021,0.00,HLD
Tài Sản Cố Định,Q4 2021,0.56,HLD
Giá Trị Ròng Tài Sản Đầu Tư,Q4 2021,0.00,HLD
Tài Sản Dở Dang Dài Hạn,Q4 2021,0.00,HLD
Đầu Tư Dài Hạn,Q4 2021,156.60,HLD
Tài Sản Dài Hạn Khác,Q4 2021,0.00,HLD
NỢ PHẢI TRẢ,Q4 2021,7.00,HLD
Nợ Ngắn Hạn,Q4 2021,7.00,HLD
Nợ Dài Hạn,Q4 2021,0.00,HLD
VỐN CHỦ SỞ HỮU,Q4 2021,151.41,HLD
Vốn Và Các Quỹ,Q4 2021,151.41,HLD
"Quỹ Khen Thưởng, Phúc Lợi (Trước 2010)",Q4 2021,--,HLD
LỢI ÍCH CỦA CỔ ĐÔNG THIỂU SỐ,Q4 2021,--,HLD
TỔNG CỘNG NGUỒN VỐN,Q4 2021,158.41,HLD
TỔNG TÀI SẢN,Q1 2022,158.17,HLD
TÀI SẢN NGẮN HẠN,Q1 2022,1.20,HLD
Tiền Và Tương Đương Tiền,Q1 2022,0.86,HLD
Giá Trị Thuần Đầu Tư Ngắn Hạn,Q1 2022,0.00,HLD
Các Khoản Phải Thu,Q1 2022,0.15,HLD
"Hàng Tồn Kho, Ròng",Q1 2022,0.00,HLD
Tài Sản Lưu Động Khác,Q1 2022,0.19,HLD
TÀI SẢN DÀI HẠN,Q1 2022,156.97,HLD
Phải Thu Dài Hạn,Q1 2022,0.00,HLD
Tài Sản Cố Định,Q1 2022,0.37,HLD
Giá Trị Ròng Tài Sản Đầu Tư,Q1 2022,0.00,HLD
Tài Sản Dở Dang Dài Hạn,Q1 2022,0.00,HLD
Đầu Tư Dài Hạn,Q1 2022,156.60,HLD
Tài Sản Dài Hạn Khác,Q1 2022,0.00,HLD
NỢ PHẢI TRẢ,Q1 2022,7.01,HLD
Nợ Ngắn Hạn,Q1 2022,7.01,HLD
Nợ Dài Hạn,Q1 2022,0.00,HLD
VỐN CHỦ SỞ HỮU,Q1 2022,151.16,HLD
Vốn Và Các Quỹ,Q1 2022,151.16,HLD
"Quỹ Khen Thưởng, Phúc Lợi (Trước 2010)",Q1 2022,0.00,HLD
LỢI ÍCH CỦA CỔ ĐÔNG THIỂU SỐ,Q1 2022,0.00,HLD
TỔNG CỘNG NGUỒN VỐN,Q1 2022,158.17,HLD
TỔNG TÀI SẢN,Q2 2022,157.91,HLD
TÀI SẢN NGẮN HẠN,Q2 2022,1.13,HLD
Tiền Và Tương Đương Tiền,Q2 2022,0.78,HLD
Giá Trị Thuần Đầu Tư Ngắn Hạn,Q2 2022,0.00,HLD
Các Khoản Phải Thu,Q2 2022,0.15,HLD
"Hàng Tồn Kho, Ròng",Q2 2022,0.00,HLD
Tài Sản Lưu Động Khác,Q2 2022,0.19,HLD
TÀI SẢN DÀI HẠN,Q2 2022,156.78,HLD
Phải Thu Dài Hạn,Q2 2022,0.00,HLD
Tài Sản Cố Định,Q2 2022,0.18,HLD
Giá Trị Ròng Tài Sản Đầu Tư,Q2 2022,0.00,HLD
Tài Sản Dở Dang Dài Hạn,Q2 2022,0.00,HLD
Đầu Tư Dài Hạn,Q2 2022,156.60,HLD
Tài Sản Dài Hạn Khác,Q2 2022,0.00,HLD
NỢ PHẢI TRẢ,Q2 2022,7.02,HLD
Nợ Ngắn Hạn,Q2 2022,7.02,HLD
Nợ Dài Hạn,Q2 2022,0.00,HLD
VỐN CHỦ SỞ HỮU,Q2 2022,150.88,HLD
Vốn Và Các Quỹ,Q2 2022,150.88,HLD
"Quỹ Khen Thưởng, Phúc Lợi (Trước 2010)",Q2 2022,0.00,HLD
LỢI ÍCH CỦA CỔ ĐÔNG THIỂU SỐ,Q2 2022,0.00,HLD
TỔNG CỘNG NGUỒN VỐN,Q2 2022,157.91,HLD
TỔNG TÀI SẢN,Q3 2022,157.76,HLD
TÀI SẢN NGẮN HẠN,Q3 2022,0.98,HLD
Tiền Và Tương Đương Tiền,Q3 2022,0.61,HLD
Giá Trị Thuần Đầu Tư Ngắn Hạn,Q3 2022,0.00,HLD
Các Khoản Phải Thu,Q3 2022,0.18,HLD
"Hàng Tồn Kho, Ròng",Q3 2022,0.00,HLD
Tài Sản Lưu Động Khác,Q3 2022,0.19,HLD
TÀI SẢN DÀI HẠN,Q3 2022,156.78,HLD
Phải Thu Dài Hạn,Q3 2022,0.00,HLD
Tài Sản Cố Định,Q3 2022,0.18,HLD
Giá Trị Ròng Tài Sản Đầu Tư,Q3 2022,0.00,HLD
Tài Sản Dở Dang Dài Hạn,Q3 2022,0.00,HLD
Đầu Tư Dài Hạn,Q3 2022,156.60,HLD
Tài Sản Dài Hạn Khác,Q3 2022,0.00,HLD
NỢ PHẢI TRẢ,Q3 2022,7.04,HLD
Nợ Ngắn Hạn,Q3 2022,7.04,HLD
Nợ Dài Hạn,Q3 2022,0.00,HLD
VỐN CHỦ SỞ HỮU,Q3 2022,150.72,HLD
Vốn Và Các Quỹ,Q3 2022,150.72,HLD
"Quỹ Khen Thưởng, Phúc Lợi (Trước 2010)",Q3 2022,0.00,HLD
LỢI ÍCH CỦA CỔ ĐÔNG THIỂU SỐ,Q3 2022,0.00,HLD
TỔNG CỘNG NGUỒN VỐN,Q3 2022,157.76,HLD
TỔNG TÀI SẢN,Q4 2022,15.42,HLD
TÀI SẢN NGẮN HẠN,Q4 2022,15.42,HLD
Tiền Và Tương Đương Tiền,Q4 2022,0.35,HLD
Giá Trị Thuần Đầu Tư Ngắn Hạn,Q4 2022,14.53,HLD
Các Khoản Phải Thu,Q4 2022,0.33,HLD
"Hàng Tồn Kho, Ròng",Q4 2022,0.00,HLD
Tài Sản Lưu Động Khác,Q4 2022,0.21,HLD
TÀI SẢN DÀI HẠN,Q4 2022,0.00,HLD
Phải Thu Dài Hạn,Q4 2022,0.00,HLD
Tài Sản Cố Định,Q4 2022,0.00,HLD
Giá Trị Ròng Tài Sản Đầu Tư,Q4 2022,0.00,HLD
Tài Sản Dở Dang Dài Hạn,Q4 2022,0.00,HLD
Đầu Tư Dài Hạn,Q4 2022,0.00,HLD
Tài Sản Dài Hạn Khác,Q4 2022,0.00,HLD
NỢ PHẢI TRẢ,Q4 2022,7.07,HLD
Nợ Ngắn Hạn,Q4 2022,7.07,HLD
Nợ Dài Hạn,Q4 2022,0.00,HLD
VỐN CHỦ SỞ HỮU,Q4 2022,8.35,HLD
Vốn Và Các Quỹ,Q4 2022,8.35,HLD
"Quỹ Khen Thưởng, Phúc Lợi (Trước 2010)",Q4 2022,0.00,HLD
LỢI ÍCH CỦA CỔ ĐÔNG THIỂU SỐ,Q4 2022,0.00,HLD
TỔNG CỘNG NGUỒN VỐN,Q4 2022,15.42,HLD
TỔNG TÀI SẢN,Q1 2023,3.81,HLD
TÀI SẢN NGẮN HẠN,Q1 2023,3.77,HLD
Tiền Và Tương Đương Tiền,Q1 2023,1.23,HLD
Giá Trị Thuần Đầu Tư Ngắn Hạn,Q1 2023,0.00,HLD
Các Khoản Phải Thu,Q1 2023,0.14,HLD
"Hàng Tồn Kho, Ròng",Q1 2023,1.94,HLD
Tài Sản Lưu Động Khác,Q1 2023,0.47,HLD
TÀI SẢN DÀI HẠN,Q1 2023,0.04,HLD
Phải Thu Dài Hạn,Q1 2023,0.00,HLD
Tài Sản Cố Định,Q1 2023,0.04,HLD
Giá Trị Ròng Tài Sản Đầu Tư,Q1 2023,0.00,HLD
Tài Sản Dở Dang Dài Hạn,Q1 2023,0.00,HLD
Đầu Tư Dài Hạn,Q1 2023,0.00,HLD
Tài Sản Dài Hạn Khác,Q1 2023,0.00,HLD
NỢ PHẢI TRẢ,Q1 2023,0.38,HLD
Nợ Ngắn Hạn,Q1 2023,0.38,HLD
Nợ Dài Hạn,Q1 2023,0.00,HLD
VỐN CHỦ SỞ HỮU,Q1 2023,3.43,HLD
Vốn Và Các Quỹ,Q1 2023,3.43,HLD
"Quỹ Khen Thưởng, Phúc Lợi (Trước 2010)",Q1 2023,0.00,HLD
LỢI ÍCH CỦA CỔ ĐÔNG THIỂU SỐ,Q1 2023,0.00,HLD
TỔNG CỘNG NGUỒN VỐN,Q1 2023,3.81,HLD
TỔNG TÀI SẢN,Q2 2023,5.14,HLD
TÀI SẢN NGẮN HẠN,Q2 2023,4.80,HLD
Tiền Và Tương Đương Tiền,Q2 2023,0.77,HLD
Giá Trị Thuần Đầu Tư Ngắn Hạn,Q2 2023,0.00,HLD
Các Khoản Phải Thu,Q2 2023,2.09,HLD
"Hàng Tồn Kho, Ròng",Q2 2023,1.55,HLD
Tài Sản Lưu Động Khác,Q2 2023,0.39,HLD
TÀI SẢN DÀI HẠN,Q2 2023,0.34,HLD
Phải Thu Dài Hạn,Q2 2023,0.00,HLD
Tài Sản Cố Định,Q2 2023,0.19,HLD
Giá Trị Ròng Tài Sản Đầu Tư,Q2 2023,0.00,HLD
Tài Sản Dở Dang Dài Hạn,Q2 2023,0.06,HLD
Đầu Tư Dài Hạn,Q2 2023,0.00,HLD
Tài Sản Dài Hạn Khác,Q2 2023,0.10,HLD
NỢ PHẢI TRẢ,Q2 2023,1.52,HLD
Nợ Ngắn Hạn,Q2 2023,0.37,HLD
Nợ Dài Hạn,Q2 2023,1.15,HLD
VỐN CHỦ SỞ HỮU,Q2 2023,3.62,HLD
Vốn Và Các Quỹ,Q2 2023,3.62,HLD
"Quỹ Khen Thưởng, Phúc Lợi (Trước 2010)",Q2 2023,0.00,HLD
LỢI ÍCH CỦA CỔ ĐÔNG THIỂU SỐ,Q2 2023,0.00,HLD
TỔNG CỘNG NGUỒN VỐN,Q2 2023,5.14,HLD
TỔNG TÀI SẢN,Q3 2023,5.04,HLD
TÀI SẢN NGẮN HẠN,Q3 2023,4.55,HLD
Tiền Và Tương Đương Tiền,Q3 2023,1.55,HLD
Giá Trị Thuần Đầu Tư Ngắn Hạn,Q3 2023,0.00,HLD
Các Khoản Phải Thu,Q3 2023,2.19,HLD
"Hàng Tồn Kho, Ròng",Q3 2023,0.36,HLD
Tài Sản Lưu Động Khác,Q3 2023,0.45,HLD
TÀI SẢN DÀI HẠN,Q3 2023,0.49,HLD
Phải Thu Dài Hạn,Q3 2023,0.00,HLD
Tài Sản Cố Định,Q3 2023,0.18,HLD
Giá Trị Ròng Tài Sản Đầu Tư,Q3 2023,0.00,HLD
Tài Sản Dở Dang Dài Hạn,Q3 2023,0.19,HLD
Đầu Tư Dài Hạn,Q3 2023,0.00,HLD
Tài Sản Dài Hạn Khác,Q3 2023,0.12,HLD
NỢ PHẢI TRẢ,Q3 2023,1.55,HLD
Nợ Ngắn Hạn,Q3 2023,0.40,HLD
Nợ Dài Hạn,Q3 2023,1.15,HLD
VỐN CHỦ SỞ HỮU,Q3 2023,3.49,HLD
Vốn Và Các Quỹ,Q3 2023,3.49,HLD
"Quỹ Khen Thưởng, Phúc Lợi (Trước 2010)",Q3 2023,0.00,HLD
LỢI ÍCH CỦA CỔ ĐÔNG THIỂU SỐ,Q3 2023,0.00,HLD
TỔNG CỘNG NGUỒN VỐN,Q3 2023,5.04,HLD
TỔNG TÀI SẢN,Q4 2023,3.13,HLD
TÀI SẢN NGẮN HẠN,Q4 2023,2.86,HLD
Tiền Và Tương Đương Tiền,Q4 2023,1.73,HLD
Giá Trị Thuần Đầu Tư Ngắn Hạn,Q4 2023,0.00,HLD
Các Khoản Phải Thu,Q4 2023,0.72,HLD
"Hàng Tồn Kho, Ròng",Q4 2023,0.00,HLD
Tài Sản Lưu Động Khác,Q4 2023,0.41,HLD
TÀI SẢN DÀI HẠN,Q4 2023,0.27,HLD
