CHỈ TIÊU,THỜI GIAN,GIÁ TRỊ,Mã Chứng Khoán
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q3 2023,0.00,DTD
Tiền Và Tương Đương Tiền Cuối Kỳ,Q3 2023,46.09,DTD
Lưu Chuyển Tiền Tệ Ròng Từ Các Hoạt Động Sản Xuất Kinh Doanh,Q4 2023,-24.88,DTD
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q4 2023,-8.46,DTD
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q4 2023,42.01,DTD
Lưu Chuyển Tiền Thuần Trong Kỳ,Q4 2023,8.67,DTD
Tiền Và Tương Đương Tiền Đầu Kỳ,Q4 2023,46.09,DTD
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q4 2023,0.00,DTD
Tiền Và Tương Đương Tiền Cuối Kỳ,Q4 2023,54.76,DTD
Lưu Chuyển Tiền Tệ Ròng Từ Các Hoạt Động Sản Xuất Kinh Doanh,Q1 2024,102.66,DTD
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q1 2024,17.07,DTD
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q1 2024,3.06,DTD
Lưu Chuyển Tiền Thuần Trong Kỳ,Q1 2024,122.79,DTD
Tiền Và Tương Đương Tiền Đầu Kỳ,Q1 2024,62.32,DTD
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q1 2024,0.00,DTD
Tiền Và Tương Đương Tiền Cuối Kỳ,Q1 2024,185.10,DTD
Lưu Chuyển Tiền Tệ Ròng Từ Các Hoạt Động Sản Xuất Kinh Doanh,Q2 2024,-74.79,DTD
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q2 2024,-31.77,DTD
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q2 2024,-0.54,DTD
Lưu Chuyển Tiền Thuần Trong Kỳ,Q2 2024,-107.10,DTD
Tiền Và Tương Đương Tiền Đầu Kỳ,Q2 2024,185.10,DTD
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q2 2024,0.00,DTD
Tiền Và Tương Đương Tiền Cuối Kỳ,Q2 2024,78.01,DTD
Lưu Chuyển Tiền Tệ Ròng Từ Các Hoạt Động Sản Xuất Kinh Doanh,Q3 2024,35.22,DTD
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q3 2024,-27.52,DTD
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q3 2024,18.74,DTD
Lưu Chuyển Tiền Thuần Trong Kỳ,Q3 2024,26.44,DTD
Tiền Và Tương Đương Tiền Đầu Kỳ,Q3 2024,78.01,DTD
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q3 2024,0.00,DTD
Tiền Và Tương Đương Tiền Cuối Kỳ,Q3 2024,104.45,DTD
Lưu Chuyển Tiền Tệ Ròng Từ Các Hoạt Động Sản Xuất Kinh Doanh,Q2 2017,-55.68,DTD
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q2 2017,116.26,DTD
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q2 2017,9.83,DTD
Lưu Chuyển Tiền Thuần Trong Kỳ,Q2 2017,70.42,DTD
Tiền Và Tương Đương Tiền Đầu Kỳ,Q2 2017,12.10,DTD
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q2 2017,0.00,DTD
Tiền Và Tương Đương Tiền Cuối Kỳ,Q2 2017,82.52,DTD
Lưu Chuyển Tiền Tệ Ròng Từ Các Hoạt Động Sản Xuất Kinh Doanh,Q3 2017,-13.14,DTD
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q3 2017,32.41,DTD
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q3 2017,-0.17,DTD
Lưu Chuyển Tiền Thuần Trong Kỳ,Q3 2017,19.10,DTD
Tiền Và Tương Đương Tiền Đầu Kỳ,Q3 2017,82.52,DTD
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q3 2017,0.00,DTD
Tiền Và Tương Đương Tiền Cuối Kỳ,Q3 2017,101.62,DTD
Lưu Chuyển Tiền Tệ Ròng Từ Các Hoạt Động Sản Xuất Kinh Doanh,Q4 2017,-33.62,DTD
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q4 2017,14.19,DTD
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q4 2017,3.69,DTD
Lưu Chuyển Tiền Thuần Trong Kỳ,Q4 2017,-15.74,DTD
Tiền Và Tương Đương Tiền Đầu Kỳ,Q4 2017,101.62,DTD
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q4 2017,0.00,DTD
Tiền Và Tương Đương Tiền Cuối Kỳ,Q4 2017,85.88,DTD
Lưu Chuyển Tiền Tệ Ròng Từ Các Hoạt Động Sản Xuất Kinh Doanh,Q1 2018,-17.21,DTD
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q1 2018,-14.78,DTD
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q1 2018,-7.42,DTD
Lưu Chuyển Tiền Thuần Trong Kỳ,Q1 2018,-39.41,DTD
Tiền Và Tương Đương Tiền Đầu Kỳ,Q1 2018,85.88,DTD
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q1 2018,0.00,DTD
Tiền Và Tương Đương Tiền Cuối Kỳ,Q1 2018,46.47,DTD
Lưu Chuyển Tiền Tệ Ròng Từ Các Hoạt Động Sản Xuất Kinh Doanh,Q2 2018,75.55,DTD
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q2 2018,-9.97,DTD
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q2 2018,0.00,DTD
Lưu Chuyển Tiền Thuần Trong Kỳ,Q2 2018,65.58,DTD
Tiền Và Tương Đương Tiền Đầu Kỳ,Q2 2018,46.47,DTD
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q2 2018,0.00,DTD
Tiền Và Tương Đương Tiền Cuối Kỳ,Q2 2018,112.05,DTD
Lưu Chuyển Tiền Tệ Ròng Từ Các Hoạt Động Sản Xuất Kinh Doanh,Q3 2018,32.55,DTD
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q3 2018,-18.92,DTD
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q3 2018,-0.17,DTD
Lưu Chuyển Tiền Thuần Trong Kỳ,Q3 2018,13.46,DTD
Tiền Và Tương Đương Tiền Đầu Kỳ,Q3 2018,112.05,DTD
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q3 2018,0.00,DTD
Tiền Và Tương Đương Tiền Cuối Kỳ,Q3 2018,125.51,DTD
Lưu Chuyển Tiền Tệ Ròng Từ Các Hoạt Động Sản Xuất Kinh Doanh,Q4 2018,35.03,DTD
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q4 2018,-0.21,DTD
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q4 2018,0.00,DTD
Lưu Chuyển Tiền Thuần Trong Kỳ,Q4 2018,34.82,DTD
Tiền Và Tương Đương Tiền Đầu Kỳ,Q4 2018,125.51,DTD
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q4 2018,0.00,DTD
Tiền Và Tương Đương Tiền Cuối Kỳ,Q4 2018,160.33,DTD
Lưu Chuyển Tiền Tệ Ròng Từ Các Hoạt Động Sản Xuất Kinh Doanh,Q1 2019,-121.94,DTD
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q1 2019,73.59,DTD
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q1 2019,31.82,DTD
Lưu Chuyển Tiền Thuần Trong Kỳ,Q1 2019,-16.54,DTD
Tiền Và Tương Đương Tiền Đầu Kỳ,Q1 2019,161.18,DTD
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q1 2019,0.00,DTD
Tiền Và Tương Đương Tiền Cuối Kỳ,Q1 2019,144.64,DTD
Lưu Chuyển Tiền Tệ Ròng Từ Các Hoạt Động Sản Xuất Kinh Doanh,Q2 2019,249.40,DTD
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q2 2019,-280.37,DTD
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q2 2019,33.62,DTD
Lưu Chuyển Tiền Thuần Trong Kỳ,Q2 2019,2.66,DTD
Tiền Và Tương Đương Tiền Đầu Kỳ,Q2 2019,144.64,DTD
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q2 2019,0.00,DTD
Tiền Và Tương Đương Tiền Cuối Kỳ,Q2 2019,147.30,DTD
Lưu Chuyển Tiền Tệ Ròng Từ Các Hoạt Động Sản Xuất Kinh Doanh,Q3 2019,-48.01,DTD
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q3 2019,-110.46,DTD
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q3 2019,33.24,DTD
Lưu Chuyển Tiền Thuần Trong Kỳ,Q3 2019,-125.23,DTD
Tiền Và Tương Đương Tiền Đầu Kỳ,Q3 2019,147.30,DTD
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q3 2019,0.00,DTD
Tiền Và Tương Đương Tiền Cuối Kỳ,Q3 2019,22.07,DTD
Lưu Chuyển Tiền Tệ Ròng Từ Các Hoạt Động Sản Xuất Kinh Doanh,Q4 2019,211.76,DTD
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q4 2019,-4.30,DTD
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q4 2019,8.32,DTD
Lưu Chuyển Tiền Thuần Trong Kỳ,Q4 2019,215.78,DTD
Tiền Và Tương Đương Tiền Đầu Kỳ,Q4 2019,22.07,DTD
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q4 2019,0.00,DTD
Tiền Và Tương Đương Tiền Cuối Kỳ,Q4 2019,237.85,DTD
Lưu Chuyển Tiền Tệ Ròng Từ Các Hoạt Động Sản Xuất Kinh Doanh,Q1 2020,-154.58,DTD
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q1 2020,37.63,DTD
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q1 2020,12.00,DTD
Lưu Chuyển Tiền Thuần Trong Kỳ,Q1 2020,-104.95,DTD
Tiền Và Tương Đương Tiền Đầu Kỳ,Q1 2020,137.55,DTD
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q1 2020,0.00,DTD
Tiền Và Tương Đương Tiền Cuối Kỳ,Q1 2020,32.60,DTD
Lưu Chuyển Tiền Tệ Ròng Từ Các Hoạt Động Sản Xuất Kinh Doanh,Q2 2020,195.94,DTD
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q2 2020,-17.37,DTD
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q2 2020,-15.88,DTD
Lưu Chuyển Tiền Thuần Trong Kỳ,Q2 2020,162.69,DTD
Tiền Và Tương Đương Tiền Đầu Kỳ,Q2 2020,32.60,DTD
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q2 2020,0.00,DTD
Tiền Và Tương Đương Tiền Cuối Kỳ,Q2 2020,195.29,DTD
Lưu Chuyển Tiền Tệ Ròng Từ Các Hoạt Động Sản Xuất Kinh Doanh,Q3 2020,210.80,DTD
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q3 2020,-217.81,DTD
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q3 2020,-75.87,DTD
Lưu Chuyển Tiền Thuần Trong Kỳ,Q3 2020,-82.88,DTD
Tiền Và Tương Đương Tiền Đầu Kỳ,Q3 2020,195.29,DTD
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q3 2020,0.00,DTD
Tiền Và Tương Đương Tiền Cuối Kỳ,Q3 2020,112.41,DTD
Lưu Chuyển Tiền Tệ Ròng Từ Các Hoạt Động Sản Xuất Kinh Doanh,Q4 2020,-91.37,DTD
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q4 2020,-55.09,DTD
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q4 2020,78.25,DTD
Lưu Chuyển Tiền Thuần Trong Kỳ,Q4 2020,-68.22,DTD
Tiền Và Tương Đương Tiền Đầu Kỳ,Q4 2020,112.41,DTD
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q4 2020,0.00,DTD
Tiền Và Tương Đương Tiền Cuối Kỳ,Q4 2020,44.19,DTD
Lưu Chuyển Tiền Tệ Ròng Từ Các Hoạt Động Sản Xuất Kinh Doanh,Q1 2017,104.25,DTD
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q1 2017,-32.61,DTD
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q1 2017,-74.17,DTD
Lưu Chuyển Tiền Thuần Trong Kỳ,Q1 2017,-2.53,DTD
Tiền Và Tương Đương Tiền Đầu Kỳ,Q1 2017,14.63,DTD
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q1 2017,0.00,DTD
Tiền Và Tương Đương Tiền Cuối Kỳ,Q1 2017,12.10,DTD
Lưu Chuyển Tiền Tệ Ròng Từ Các Hoạt Động Sản Xuất Kinh Doanh,Q2 2017,-55.68,DTD
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q2 2017,116.26,DTD
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q2 2017,9.83,DTD
Lưu Chuyển Tiền Thuần Trong Kỳ,Q2 2017,70.42,DTD
Tiền Và Tương Đương Tiền Đầu Kỳ,Q2 2017,12.10,DTD
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q2 2017,0.00,DTD
Tiền Và Tương Đương Tiền Cuối Kỳ,Q2 2017,82.52,DTD
Lưu Chuyển Tiền Tệ Ròng Từ Các Hoạt Động Sản Xuất Kinh Doanh,Q3 2017,-13.14,DTD
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q3 2017,32.41,DTD
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q3 2017,-0.17,DTD
Lưu Chuyển Tiền Thuần Trong Kỳ,Q3 2017,19.10,DTD
Tiền Và Tương Đương Tiền Đầu Kỳ,Q3 2017,82.52,DTD
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q3 2017,0.00,DTD
Tiền Và Tương Đương Tiền Cuối Kỳ,Q3 2017,101.62,DTD
Lưu Chuyển Tiền Tệ Ròng Từ Các Hoạt Động Sản Xuất Kinh Doanh,Q4 2017,-33.62,DTD
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q4 2017,14.19,DTD
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q4 2017,3.69,DTD
Lưu Chuyển Tiền Thuần Trong Kỳ,Q4 2017,-15.74,DTD
Tiền Và Tương Đương Tiền Đầu Kỳ,Q4 2017,101.62,DTD
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q4 2017,0.00,DTD
Tiền Và Tương Đương Tiền Cuối Kỳ,Q4 2017,85.88,DTD
Lưu Chuyển Tiền Tệ Ròng Từ Các Hoạt Động Sản Xuất Kinh Doanh,Q1 2021,6.87,HLD
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q1 2021,-33.10,HLD
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q1 2021,15.61,HLD
Lưu Chuyển Tiền Thuần Trong Kỳ,Q1 2021,-10.62,HLD
Tiền Và Tương Đương Tiền Đầu Kỳ,Q1 2021,130.61,HLD
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q1 2021,0.00,HLD
Tiền Và Tương Đương Tiền Cuối Kỳ,Q1 2021,119.98,HLD
Lưu Chuyển Tiền Tệ Ròng Từ Các Hoạt Động Sản Xuất Kinh Doanh,Q2 2021,5.92,HLD
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q2 2021,3.85,HLD
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q2 2021,-8.80,HLD
Lưu Chuyển Tiền Thuần Trong Kỳ,Q2 2021,0.98,HLD
Tiền Và Tương Đương Tiền Đầu Kỳ,Q2 2021,119.98,HLD
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q2 2021,0.00,HLD
Tiền Và Tương Đương Tiền Cuối Kỳ,Q2 2021,120.96,HLD
Lưu Chuyển Tiền Tệ Ròng Từ Các Hoạt Động Sản Xuất Kinh Doanh,Q3 2021,-5.25,HLD
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q3 2021,14.55,HLD
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q3 2021,-4.10,HLD
Lưu Chuyển Tiền Thuần Trong Kỳ,Q3 2021,5.21,HLD
Tiền Và Tương Đương Tiền Đầu Kỳ,Q3 2021,118.46,HLD
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q3 2021,0.00,HLD
Tiền Và Tương Đương Tiền Cuối Kỳ,Q3 2021,123.67,HLD
Lưu Chuyển Tiền Tệ Ròng Từ Các Hoạt Động Sản Xuất Kinh Doanh,Q4 2021,4.02,HLD
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q4 2021,14.06,HLD
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q4 2021,-50.47,HLD
Lưu Chuyển Tiền Thuần Trong Kỳ,Q4 2021,-32.39,HLD
Tiền Và Tương Đương Tiền Đầu Kỳ,Q4 2021,123.67,HLD
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q4 2021,0.00,HLD
Tiền Và Tương Đương Tiền Cuối Kỳ,Q4 2021,91.27,HLD
Lưu Chuyển Tiền Tệ Ròng Từ Các Hoạt Động Sản Xuất Kinh Doanh,Q1 2022,-17.36,HLD
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q1 2022,29.91,HLD
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q1 2022,-5.23,HLD
Lưu Chuyển Tiền Thuần Trong Kỳ,Q1 2022,7.32,HLD
Tiền Và Tương Đương Tiền Đầu Kỳ,Q1 2022,91.27,HLD
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q1 2022,0.00,HLD
Tiền Và Tương Đương Tiền Cuối Kỳ,Q1 2022,98.59,HLD
Lưu Chuyển Tiền Tệ Ròng Từ Các Hoạt Động Sản Xuất Kinh Doanh,Q2 2022,-39.05,HLD
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q2 2022,3.10,HLD
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q2 2022,27.25,HLD
Lưu Chuyển Tiền Thuần Trong Kỳ,Q2 2022,-8.70,HLD
Tiền Và Tương Đương Tiền Đầu Kỳ,Q2 2022,98.59,HLD
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q2 2022,0.00,HLD
Tiền Và Tương Đương Tiền Cuối Kỳ,Q2 2022,89.89,HLD
Lưu Chuyển Tiền Tệ Ròng Từ Các Hoạt Động Sản Xuất Kinh Doanh,Q3 2022,-24.47,HLD
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q3 2022,3.31,HLD
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q3 2022,15.84,HLD
Lưu Chuyển Tiền Thuần Trong Kỳ,Q3 2022,-5.32,HLD
Tiền Và Tương Đương Tiền Đầu Kỳ,Q3 2022,89.89,HLD
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q3 2022,0.00,HLD
Tiền Và Tương Đương Tiền Cuối Kỳ,Q3 2022,84.57,HLD
Lưu Chuyển Tiền Tệ Ròng Từ Các Hoạt Động Sản Xuất Kinh Doanh,Q4 2022,-30.64,HLD
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q4 2022,12.27,HLD
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q4 2022,2.02,HLD
Lưu Chuyển Tiền Thuần Trong Kỳ,Q4 2022,-16.35,HLD
Tiền Và Tương Đương Tiền Đầu Kỳ,Q4 2022,84.57,HLD
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q4 2022,0.00,HLD
Tiền Và Tương Đương Tiền Cuối Kỳ,Q4 2022,68.22,HLD
Lưu Chuyển Tiền Tệ Ròng Từ Các Hoạt Động Sản Xuất Kinh Doanh,Q1 2023,-20.53,HLD
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q1 2023,1.42,HLD
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q1 2023,-2.82,HLD
Lưu Chuyển Tiền Thuần Trong Kỳ,Q1 2023,-21.93,HLD
Tiền Và Tương Đương Tiền Đầu Kỳ,Q1 2023,68.22,HLD
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q1 2023,0.00,HLD
Tiền Và Tương Đương Tiền Cuối Kỳ,Q1 2023,46.29,HLD
Lưu Chuyển Tiền Tệ Ròng Từ Các Hoạt Động Sản Xuất Kinh Doanh,Q2 2023,-20.64,HLD
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q2 2023,1.07,HLD
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q2 2023,10.75,HLD
Lưu Chuyển Tiền Thuần Trong Kỳ,Q2 2023,-8.83,HLD
Tiền Và Tương Đương Tiền Đầu Kỳ,Q2 2023,46.29,HLD
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q2 2023,0.00,HLD
Tiền Và Tương Đương Tiền Cuối Kỳ,Q2 2023,37.46,HLD
Lưu Chuyển Tiền Tệ Ròng Từ Các Hoạt Động Sản Xuất Kinh Doanh,Q3 2023,-12.09,HLD
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q3 2023,10.66,HLD
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q3 2023,3.76,HLD
Lưu Chuyển Tiền Thuần Trong Kỳ,Q3 2023,2.33,HLD
Tiền Và Tương Đương Tiền Đầu Kỳ,Q3 2023,37.46,HLD
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q3 2023,0.00,HLD
Tiền Và Tương Đương Tiền Cuối Kỳ,Q3 2023,39.79,HLD
Lưu Chuyển Tiền Tệ Ròng Từ Các Hoạt Động Sản Xuất Kinh Doanh,Q4 2023,-8.71,HLD
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q4 2023,25.03,HLD
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q4 2023,-4.55,HLD
Lưu Chuyển Tiền Thuần Trong Kỳ,Q4 2023,11.77,HLD
Tiền Và Tương Đương Tiền Đầu Kỳ,Q4 2023,39.79,HLD
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q4 2023,0.00,HLD
Tiền Và Tương Đương Tiền Cuối Kỳ,Q4 2023,51.56,HLD
Lưu Chuyển Tiền Tệ Ròng Từ Các Hoạt Động Sản Xuất Kinh Doanh,Q1 2024,-43.66,HLD
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q1 2024,14.97,HLD
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q1 2024,5.52,HLD
Lưu Chuyển Tiền Thuần Trong Kỳ,Q1 2024,-23.16,HLD
Tiền Và Tương Đương Tiền Đầu Kỳ,Q1 2024,51.56,HLD
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q1 2024,0.00,HLD
Tiền Và Tương Đương Tiền Cuối Kỳ,Q1 2024,28.39,HLD
Lưu Chuyển Tiền Tệ Ròng Từ Các Hoạt Động Sản Xuất Kinh Doanh,Q2 2024,-0.90,HLD
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q2 2024,-12.78,HLD
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q2 2024,9.54,HLD
Lưu Chuyển Tiền Thuần Trong Kỳ,Q2 2024,-4.14,HLD
Tiền Và Tương Đương Tiền Đầu Kỳ,Q2 2024,28.39,HLD
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q2 2024,0.00,HLD
Tiền Và Tương Đương Tiền Cuối Kỳ,Q2 2024,24.25,HLD
Lưu Chuyển Tiền Tệ Ròng Từ Các Hoạt Động Sản Xuất Kinh Doanh,Q3 2024,-12.63,HLD
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q3 2024,12.99,HLD
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q3 2024,11.31,HLD
Lưu Chuyển Tiền Thuần Trong Kỳ,Q3 2024,11.67,HLD
Tiền Và Tương Đương Tiền Đầu Kỳ,Q3 2024,24.25,HLD
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q3 2024,0.00,HLD
Tiền Và Tương Đương Tiền Cuối Kỳ,Q3 2024,35.92,HLD
Lưu Chuyển Tiền Tệ Ròng Từ Các Hoạt Động Sản Xuất Kinh Doanh,Q2 2017,44.18,HLD
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q2 2017,-16.46,HLD
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q2 2017,-10.42,HLD
Lưu Chuyển Tiền Thuần Trong Kỳ,Q2 2017,17.30,HLD
Tiền Và Tương Đương Tiền Đầu Kỳ,Q2 2017,86.89,HLD
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q2 2017,0.00,HLD
Tiền Và Tương Đương Tiền Cuối Kỳ,Q2 2017,104.20,HLD
Lưu Chuyển Tiền Tệ Ròng Từ Các Hoạt Động Sản Xuất Kinh Doanh,Q3 2017,-78.03,HLD
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q3 2017,33.59,HLD
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q3 2017,-2.40,HLD
Lưu Chuyển Tiền Thuần Trong Kỳ,Q3 2017,-46.84,HLD
Tiền Và Tương Đương Tiền Đầu Kỳ,Q3 2017,104.20,HLD
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q3 2017,0.00,HLD
Tiền Và Tương Đương Tiền Cuối Kỳ,Q3 2017,57.36,HLD
Lưu Chuyển Tiền Tệ Ròng Từ Các Hoạt Động Sản Xuất Kinh Doanh,Q4 2017,12.44,HLD
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q4 2017,-31.78,HLD
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q4 2017,54.06,HLD
Lưu Chuyển Tiền Thuần Trong Kỳ,Q4 2017,34.73,HLD
Tiền Và Tương Đương Tiền Đầu Kỳ,Q4 2017,57.36,HLD
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q4 2017,0.00,HLD
Tiền Và Tương Đương Tiền Cuối Kỳ,Q4 2017,92.08,HLD
Lưu Chuyển Tiền Tệ Ròng Từ Các Hoạt Động Sản Xuất Kinh Doanh,Q1 2018,15.11,HLD
