CHỈ TIÊU,THỜI GIAN,GIÁ TRỊ,Mã Chứng Khoán
VỐN CHỦ SỞ HỮU,Q2 2021,"2,451.03",BII
Vốn Và Các Quỹ,Q2 2021,"2,451.03",BII
"Quỹ Khen Thưởng, Phúc Lợi (Trước 2010)",Q2 2021,--,BII
LỢI ÍCH CỦA CỔ ĐÔNG THIỂU SỐ,Q2 2021,--,BII
TỔNG CỘNG NGUỒN VỐN,Q2 2021,"11,925.66",BII
TỔNG TÀI SẢN,Q3 2021,"11,829.61",BII
TÀI SẢN NGẮN HẠN,Q3 2021,"10,435.16",BII
Tiền Và Tương Đương Tiền,Q3 2021,144.47,BII
Giá Trị Thuần Đầu Tư Ngắn Hạn,Q3 2021,221.81,BII
Các Khoản Phải Thu,Q3 2021,"2,130.56",BII
"Hàng Tồn Kho, Ròng",Q3 2021,"7,220.60",BII
Tài Sản Lưu Động Khác,Q3 2021,717.72,BII
TÀI SẢN DÀI HẠN,Q3 2021,"1,394.46",BII
Phải Thu Dài Hạn,Q3 2021,"1,055.26",BII
Tài Sản Cố Định,Q3 2021,34.27,BII
Giá Trị Ròng Tài Sản Đầu Tư,Q3 2021,15.63,BII
Tài Sản Dở Dang Dài Hạn,Q3 2021,7.23,BII
Đầu Tư Dài Hạn,Q3 2021,229.42,BII
Tài Sản Dài Hạn Khác,Q3 2021,52.65,BII
NỢ PHẢI TRẢ,Q3 2021,"9,375.69",BII
Nợ Ngắn Hạn,Q3 2021,"5,277.02",BII
Nợ Dài Hạn,Q3 2021,"4,098.67",BII
VỐN CHỦ SỞ HỮU,Q3 2021,"2,453.92",BII
Vốn Và Các Quỹ,Q3 2021,"2,453.92",BII
"Quỹ Khen Thưởng, Phúc Lợi (Trước 2010)",Q3 2021,--,BII
LỢI ÍCH CỦA CỔ ĐÔNG THIỂU SỐ,Q3 2021,--,BII
TỔNG CỘNG NGUỒN VỐN,Q3 2021,"11,829.61",BII
TỔNG TÀI SẢN,Q4 2021,"12,564.96",BII
TÀI SẢN NGẮN HẠN,Q4 2021,"11,089.93",BII
Tiền Và Tương Đương Tiền,Q4 2021,397.64,BII
Giá Trị Thuần Đầu Tư Ngắn Hạn,Q4 2021,118.53,BII
Các Khoản Phải Thu,Q4 2021,"3,123.32",BII
"Hàng Tồn Kho, Ròng",Q4 2021,"6,729.79",BII
Tài Sản Lưu Động Khác,Q4 2021,720.66,BII
TÀI SẢN DÀI HẠN,Q4 2021,"1,475.03",BII
Phải Thu Dài Hạn,Q4 2021,"1,105.38",BII
Tài Sản Cố Định,Q4 2021,32.72,BII
Giá Trị Ròng Tài Sản Đầu Tư,Q4 2021,18.21,BII
Tài Sản Dở Dang Dài Hạn,Q4 2021,8.51,BII
Đầu Tư Dài Hạn,Q4 2021,229.99,BII
Tài Sản Dài Hạn Khác,Q4 2021,80.21,BII
NỢ PHẢI TRẢ,Q4 2021,"9,889.27",BII
Nợ Ngắn Hạn,Q4 2021,"5,587.08",BII
Nợ Dài Hạn,Q4 2021,"4,302.19",BII
VỐN CHỦ SỞ HỮU,Q4 2021,"2,675.70",BII
Vốn Và Các Quỹ,Q4 2021,"2,675.70",BII
"Quỹ Khen Thưởng, Phúc Lợi (Trước 2010)",Q4 2021,--,BII
LỢI ÍCH CỦA CỔ ĐÔNG THIỂU SỐ,Q4 2021,--,BII
TỔNG CỘNG NGUỒN VỐN,Q4 2021,"12,564.96",BII
TỔNG TÀI SẢN,Q1 2022,"14,490.95",BII
TÀI SẢN NGẮN HẠN,Q1 2022,"12,995.58",BII
Tiền Và Tương Đương Tiền,Q1 2022,"1,197.89",BII
Giá Trị Thuần Đầu Tư Ngắn Hạn,Q1 2022,101.83,BII
Các Khoản Phải Thu,Q1 2022,"4,172.72",BII
"Hàng Tồn Kho, Ròng",Q1 2022,"6,668.57",BII
Tài Sản Lưu Động Khác,Q1 2022,854.57,BII
TÀI SẢN DÀI HẠN,Q1 2022,"1,495.37",BII
Phải Thu Dài Hạn,Q1 2022,"1,130.20",BII
Tài Sản Cố Định,Q1 2022,30.60,BII
Giá Trị Ròng Tài Sản Đầu Tư,Q1 2022,18.12,BII
Tài Sản Dở Dang Dài Hạn,Q1 2022,11.44,BII
Đầu Tư Dài Hạn,Q1 2022,226.41,BII
Tài Sản Dài Hạn Khác,Q1 2022,78.60,BII
NỢ PHẢI TRẢ,Q1 2022,"11,605.18",BII
Nợ Ngắn Hạn,Q1 2022,"8,208.14",BII
Nợ Dài Hạn,Q1 2022,"3,397.04",BII
VỐN CHỦ SỞ HỮU,Q1 2022,"2,885.77",BII
Vốn Và Các Quỹ,Q1 2022,"2,885.77",BII
"Quỹ Khen Thưởng, Phúc Lợi (Trước 2010)",Q1 2022,0.00,BII
LỢI ÍCH CỦA CỔ ĐÔNG THIỂU SỐ,Q1 2022,0.00,BII
TỔNG CỘNG NGUỒN VỐN,Q1 2022,"14,490.95",BII
TỔNG TÀI SẢN,Q2 2022,"12,629.58",BII
TÀI SẢN NGẮN HẠN,Q2 2022,"10,816.53",BII
Tiền Và Tương Đương Tiền,Q2 2022,"1,662.25",BII
Giá Trị Thuần Đầu Tư Ngắn Hạn,Q2 2022,116.88,BII
Các Khoản Phải Thu,Q2 2022,"3,298.01",BII
"Hàng Tồn Kho, Ròng",Q2 2022,"5,050.58",BII
Tài Sản Lưu Động Khác,Q2 2022,688.81,BII
TÀI SẢN DÀI HẠN,Q2 2022,"1,813.05",BII
Phải Thu Dài Hạn,Q2 2022,"1,456.31",BII
Tài Sản Cố Định,Q2 2022,29.19,BII
Giá Trị Ròng Tài Sản Đầu Tư,Q2 2022,18.02,BII
Tài Sản Dở Dang Dài Hạn,Q2 2022,13.33,BII
Đầu Tư Dài Hạn,Q2 2022,196.18,BII
Tài Sản Dài Hạn Khác,Q2 2022,100.01,BII
NỢ PHẢI TRẢ,Q2 2022,"9,574.35",BII
Nợ Ngắn Hạn,Q2 2022,"7,347.55",BII
Nợ Dài Hạn,Q2 2022,"2,226.80",BII
VỐN CHỦ SỞ HỮU,Q2 2022,"3,055.23",BII
Vốn Và Các Quỹ,Q2 2022,"3,055.23",BII
"Quỹ Khen Thưởng, Phúc Lợi (Trước 2010)",Q2 2022,0.00,BII
LỢI ÍCH CỦA CỔ ĐÔNG THIỂU SỐ,Q2 2022,0.00,BII
TỔNG CỘNG NGUỒN VỐN,Q2 2022,"12,629.58",BII
TỔNG TÀI SẢN,Q3 2022,"10,943.54",BII
TÀI SẢN NGẮN HẠN,Q3 2022,"8,572.34",BII
Tiền Và Tương Đương Tiền,Q3 2022,"1,093.72",BII
Giá Trị Thuần Đầu Tư Ngắn Hạn,Q3 2022,159.20,BII
Các Khoản Phải Thu,Q3 2022,"3,106.34",BII
"Hàng Tồn Kho, Ròng",Q3 2022,"3,665.53",BII
Tài Sản Lưu Động Khác,Q3 2022,547.55,BII
TÀI SẢN DÀI HẠN,Q3 2022,"2,371.21",BII
Phải Thu Dài Hạn,Q3 2022,"2,035.01",BII
Tài Sản Cố Định,Q3 2022,27.81,BII
Giá Trị Ròng Tài Sản Đầu Tư,Q3 2022,17.92,BII
Tài Sản Dở Dang Dài Hạn,Q3 2022,14.57,BII
Đầu Tư Dài Hạn,Q3 2022,182.09,BII
Tài Sản Dài Hạn Khác,Q3 2022,93.82,BII
NỢ PHẢI TRẢ,Q3 2022,"7,778.93",BII
Nợ Ngắn Hạn,Q3 2022,"5,697.87",BII
Nợ Dài Hạn,Q3 2022,"2,081.06",BII
VỐN CHỦ SỞ HỮU,Q3 2022,"3,164.62",BII
Vốn Và Các Quỹ,Q3 2022,"3,164.62",BII
"Quỹ Khen Thưởng, Phúc Lợi (Trước 2010)",Q3 2022,0.00,BII
LỢI ÍCH CỦA CỔ ĐÔNG THIỂU SỐ,Q3 2022,0.00,BII
TỔNG CỘNG NGUỒN VỐN,Q3 2022,"10,943.54",BII
TỔNG TÀI SẢN,Q4 2022,"11,098.53",BII
TÀI SẢN NGẮN HẠN,Q4 2022,"8,700.82",BII
Tiền Và Tương Đương Tiền,Q4 2022,722.80,BII
Giá Trị Thuần Đầu Tư Ngắn Hạn,Q4 2022,68.15,BII
Các Khoản Phải Thu,Q4 2022,"3,641.29",BII
"Hàng Tồn Kho, Ròng",Q4 2022,"3,722.77",BII
Tài Sản Lưu Động Khác,Q4 2022,545.81,BII
TÀI SẢN DÀI HẠN,Q4 2022,"2,397.71",BII
Phải Thu Dài Hạn,Q4 2022,"2,089.19",BII
Tài Sản Cố Định,Q4 2022,20.77,BII
Giá Trị Ròng Tài Sản Đầu Tư,Q4 2022,17.82,BII
Tài Sản Dở Dang Dài Hạn,Q4 2022,13.11,BII
Đầu Tư Dài Hạn,Q4 2022,161.03,BII
Tài Sản Dài Hạn Khác,Q4 2022,95.79,BII
NỢ PHẢI TRẢ,Q4 2022,"8,372.91",BII
Nợ Ngắn Hạn,Q4 2022,"6,015.50",BII
Nợ Dài Hạn,Q4 2022,"2,357.41",BII
VỐN CHỦ SỞ HỮU,Q4 2022,"2,725.62",BII
Vốn Và Các Quỹ,Q4 2022,"2,725.62",BII
"Quỹ Khen Thưởng, Phúc Lợi (Trước 2010)",Q4 2022,0.00,BII
LỢI ÍCH CỦA CỔ ĐÔNG THIỂU SỐ,Q4 2022,0.00,BII
TỔNG CỘNG NGUỒN VỐN,Q4 2022,"11,098.53",BII
TỔNG TÀI SẢN,Q1 2023,"10,608.72",BII
TÀI SẢN NGẮN HẠN,Q1 2023,"8,594.57",BII
Tiền Và Tương Đương Tiền,Q1 2023,619.98,BII
Giá Trị Thuần Đầu Tư Ngắn Hạn,Q1 2023,58.95,BII
Các Khoản Phải Thu,Q1 2023,"3,296.41",BII
"Hàng Tồn Kho, Ròng",Q1 2023,"4,059.22",BII
Tài Sản Lưu Động Khác,Q1 2023,560.01,BII
TÀI SẢN DÀI HẠN,Q1 2023,"2,014.16",BII
Phải Thu Dài Hạn,Q1 2023,"1,724.93",BII
Tài Sản Cố Định,Q1 2023,18.08,BII
Giá Trị Ròng Tài Sản Đầu Tư,Q1 2023,17.73,BII
Tài Sản Dở Dang Dài Hạn,Q1 2023,14.22,BII
Đầu Tư Dài Hạn,Q1 2023,137.86,BII
Tài Sản Dài Hạn Khác,Q1 2023,101.34,BII
NỢ PHẢI TRẢ,Q1 2023,"7,870.77",BII
Nợ Ngắn Hạn,Q1 2023,"5,835.83",BII
Nợ Dài Hạn,Q1 2023,"2,034.93",BII
VỐN CHỦ SỞ HỮU,Q1 2023,"2,737.96",BII
Vốn Và Các Quỹ,Q1 2023,"2,737.96",BII
"Quỹ Khen Thưởng, Phúc Lợi (Trước 2010)",Q1 2023,0.00,BII
LỢI ÍCH CỦA CỔ ĐÔNG THIỂU SỐ,Q1 2023,0.00,BII
TỔNG CỘNG NGUỒN VỐN,Q1 2023,"10,608.72",BII
TỔNG TÀI SẢN,Q2 2023,"9,609.04",BII
TÀI SẢN NGẮN HẠN,Q2 2023,"8,559.23",BII
Tiền Và Tương Đương Tiền,Q2 2023,174.63,BII
Giá Trị Thuần Đầu Tư Ngắn Hạn,Q2 2023,53.49,BII
Các Khoản Phải Thu,Q2 2023,"4,618.18",BII
"Hàng Tồn Kho, Ròng",Q2 2023,"3,353.08",BII
Tài Sản Lưu Động Khác,Q2 2023,359.84,BII
TÀI SẢN DÀI HẠN,Q2 2023,"1,049.81",BII
Phải Thu Dài Hạn,Q2 2023,795.40,BII
Tài Sản Cố Định,Q2 2023,17.78,BII
Giá Trị Ròng Tài Sản Đầu Tư,Q2 2023,17.63,BII
Tài Sản Dở Dang Dài Hạn,Q2 2023,14.22,BII
Đầu Tư Dài Hạn,Q2 2023,115.86,BII
Tài Sản Dài Hạn Khác,Q2 2023,88.91,BII
NỢ PHẢI TRẢ,Q2 2023,"6,738.18",BII
Nợ Ngắn Hạn,Q2 2023,"5,623.79",BII
Nợ Dài Hạn,Q2 2023,"1,114.39",BII
VỐN CHỦ SỞ HỮU,Q2 2023,"2,870.86",BII
Vốn Và Các Quỹ,Q2 2023,"2,870.86",BII
"Quỹ Khen Thưởng, Phúc Lợi (Trước 2010)",Q2 2023,0.00,BII
LỢI ÍCH CỦA CỔ ĐÔNG THIỂU SỐ,Q2 2023,0.00,BII
TỔNG CỘNG NGUỒN VỐN,Q2 2023,"9,609.04",BII
TỔNG TÀI SẢN,Q3 2023,"8,457.20",BII
TÀI SẢN NGẮN HẠN,Q3 2023,"7,634.89",BII
Tiền Và Tương Đương Tiền,Q3 2023,258.18,BII
Giá Trị Thuần Đầu Tư Ngắn Hạn,Q3 2023,45.02,BII
Các Khoản Phải Thu,Q3 2023,"4,953.49",BII
"Hàng Tồn Kho, Ròng",Q3 2023,"2,164.94",BII
Tài Sản Lưu Động Khác,Q3 2023,213.26,BII
TÀI SẢN DÀI HẠN,Q3 2023,822.31,BII
Phải Thu Dài Hạn,Q3 2023,577.72,BII
Tài Sản Cố Định,Q3 2023,16.66,BII
Giá Trị Ròng Tài Sản Đầu Tư,Q3 2023,17.53,BII
Tài Sản Dở Dang Dài Hạn,Q3 2023,14.22,BII
Đầu Tư Dài Hạn,Q3 2023,96.15,BII
Tài Sản Dài Hạn Khác,Q3 2023,100.02,BII
NỢ PHẢI TRẢ,Q3 2023,"5,436.92",BII
Nợ Ngắn Hạn,Q3 2023,"4,616.80",BII
Nợ Dài Hạn,Q3 2023,820.12,BII
VỐN CHỦ SỞ HỮU,Q3 2023,"3,020.28",BII
Vốn Và Các Quỹ,Q3 2023,"3,020.28",BII
"Quỹ Khen Thưởng, Phúc Lợi (Trước 2010)",Q3 2023,0.00,BII
LỢI ÍCH CỦA CỔ ĐÔNG THIỂU SỐ,Q3 2023,0.00,BII
TỔNG CỘNG NGUỒN VỐN,Q3 2023,"8,457.20",BII
TỔNG TÀI SẢN,Q4 2023,"9,293.40",BII
TÀI SẢN NGẮN HẠN,Q4 2023,"8,233.24",BII
Tiền Và Tương Đương Tiền,Q4 2023,772.41,BII
Giá Trị Thuần Đầu Tư Ngắn Hạn,Q4 2023,54.53,BII
Các Khoản Phải Thu,Q4 2023,"5,125.78",BII
"Hàng Tồn Kho, Ròng",Q4 2023,"2,014.48",BII
Tài Sản Lưu Động Khác,Q4 2023,266.05,BII
TÀI SẢN DÀI HẠN,Q4 2023,"1,060.15",BII
Phải Thu Dài Hạn,Q4 2023,799.77,BII
Tài Sản Cố Định,Q4 2023,29.90,BII
Giá Trị Ròng Tài Sản Đầu Tư,Q4 2023,40.65,BII
Tài Sản Dở Dang Dài Hạn,Q4 2023,0.00,BII
Đầu Tư Dài Hạn,Q4 2023,89.42,BII
Tài Sản Dài Hạn Khác,Q4 2023,100.41,BII
NỢ PHẢI TRẢ,Q4 2023,"6,417.28",BII
Nợ Ngắn Hạn,Q4 2023,"5,284.70",BII
Nợ Dài Hạn,Q4 2023,"1,132.58",BII
VỐN CHỦ SỞ HỮU,Q4 2023,"2,876.12",BII
Vốn Và Các Quỹ,Q4 2023,"2,876.12",BII
"Quỹ Khen Thưởng, Phúc Lợi (Trước 2010)",Q4 2023,0.00,BII
LỢI ÍCH CỦA CỔ ĐÔNG THIỂU SỐ,Q4 2023,0.00,BII
TỔNG CỘNG NGUỒN VỐN,Q4 2023,"9,293.40",BII
TỔNG TÀI SẢN,Q1 2024,"8,481.66",BII
TÀI SẢN NGẮN HẠN,Q1 2024,"7,464.19",BII
Tiền Và Tương Đương Tiền,Q1 2024,96.94,BII
Giá Trị Thuần Đầu Tư Ngắn Hạn,Q1 2024,70.35,BII
Các Khoản Phải Thu,Q1 2024,"5,927.71",BII
"Hàng Tồn Kho, Ròng",Q1 2024,"1,228.69",BII
Tài Sản Lưu Động Khác,Q1 2024,140.51,BII
TÀI SẢN DÀI HẠN,Q1 2024,"1,017.47",BII
Phải Thu Dài Hạn,Q1 2024,753.40,BII
Tài Sản Cố Định,Q1 2024,27.61,BII
Giá Trị Ròng Tài Sản Đầu Tư,Q1 2024,44.77,BII
Tài Sản Dở Dang Dài Hạn,Q1 2024,0.19,BII
Đầu Tư Dài Hạn,Q1 2024,89.42,BII
Tài Sản Dài Hạn Khác,Q1 2024,102.07,BII
NỢ PHẢI TRẢ,Q1 2024,"5,391.37",BII
Nợ Ngắn Hạn,Q1 2024,"4,280.43",BII
Nợ Dài Hạn,Q1 2024,"1,110.94",BII
VỐN CHỦ SỞ HỮU,Q1 2024,"3,090.29",BII
Vốn Và Các Quỹ,Q1 2024,"3,090.29",BII
"Quỹ Khen Thưởng, Phúc Lợi (Trước 2010)",Q1 2024,0.00,BII
LỢI ÍCH CỦA CỔ ĐÔNG THIỂU SỐ,Q1 2024,0.00,BII
TỔNG CỘNG NGUỒN VỐN,Q1 2024,"8,481.66",BII
TỔNG TÀI SẢN,Q2 2024,"8,197.17",BII
TÀI SẢN NGẮN HẠN,Q2 2024,"7,145.89",BII
Tiền Và Tương Đương Tiền,Q2 2024,212.30,BII
Giá Trị Thuần Đầu Tư Ngắn Hạn,Q2 2024,36.81,BII
Các Khoản Phải Thu,Q2 2024,"5,670.49",BII
"Hàng Tồn Kho, Ròng",Q2 2024,"1,084.27",BII
Tài Sản Lưu Động Khác,Q2 2024,142.02,BII
TÀI SẢN DÀI HẠN,Q2 2024,"1,051.28",BII
Phải Thu Dài Hạn,Q2 2024,772.78,BII
Tài Sản Cố Định,Q2 2024,24.23,BII
Giá Trị Ròng Tài Sản Đầu Tư,Q2 2024,62.46,BII
Tài Sản Dở Dang Dài Hạn,Q2 2024,0.00,BII
Đầu Tư Dài Hạn,Q2 2024,89.42,BII
Tài Sản Dài Hạn Khác,Q2 2024,102.39,BII
NỢ PHẢI TRẢ,Q2 2024,"5,105.32",BII
Nợ Ngắn Hạn,Q2 2024,"4,432.11",BII
Nợ Dài Hạn,Q2 2024,673.21,BII
VỐN CHỦ SỞ HỮU,Q2 2024,"3,091.85",BII
Vốn Và Các Quỹ,Q2 2024,"3,091.85",BII
"Quỹ Khen Thưởng, Phúc Lợi (Trước 2010)",Q2 2024,0.00,BII
LỢI ÍCH CỦA CỔ ĐÔNG THIỂU SỐ,Q2 2024,0.00,BII
TỔNG CỘNG NGUỒN VỐN,Q2 2024,"8,197.17",BII
TỔNG TÀI SẢN,Q3 2024,"7,204.56",BII
TÀI SẢN NGẮN HẠN,Q3 2024,"6,236.77",BII
Tiền Và Tương Đương Tiền,Q3 2024,100.48,BII
Giá Trị Thuần Đầu Tư Ngắn Hạn,Q3 2024,76.10,BII
Các Khoản Phải Thu,Q3 2024,"5,028.79",BII
"Hàng Tồn Kho, Ròng",Q3 2024,899.79,BII
Tài Sản Lưu Động Khác,Q3 2024,131.60,BII
TÀI SẢN DÀI HẠN,Q3 2024,967.78,BII
Phải Thu Dài Hạn,Q3 2024,688.42,BII
Tài Sản Cố Định,Q3 2024,22.15,BII
Giá Trị Ròng Tài Sản Đầu Tư,Q3 2024,63.80,BII
Tài Sản Dở Dang Dài Hạn,Q3 2024,0.00,BII
Đầu Tư Dài Hạn,Q3 2024,89.42,BII
Tài Sản Dài Hạn Khác,Q3 2024,103.99,BII
NỢ PHẢI TRẢ,Q3 2024,"4,088.54",BII
Nợ Ngắn Hạn,Q3 2024,"3,456.26",BII
Nợ Dài Hạn,Q3 2024,632.28,BII
VỐN CHỦ SỞ HỮU,Q3 2024,"3,116.02",BII
Vốn Và Các Quỹ,Q3 2024,"3,116.02",BII
"Quỹ Khen Thưởng, Phúc Lợi (Trước 2010)",Q3 2024,0.00,BII
LỢI ÍCH CỦA CỔ ĐÔNG THIỂU SỐ,Q3 2024,0.00,BII
TỔNG CỘNG NGUỒN VỐN,Q3 2024,"7,204.56",BII
TỔNG TÀI SẢN,Q2 2019,"1,968.31",BII
TÀI SẢN NGẮN HẠN,Q2 2019,"1,304.80",BII
Tiền Và Tương Đương Tiền,Q2 2019,21.16,BII
Giá Trị Thuần Đầu Tư Ngắn Hạn,Q2 2019,158.11,BII
Các Khoản Phải Thu,Q2 2019,"1,108.30",BII
"Hàng Tồn Kho, Ròng",Q2 2019,12.68,BII
Tài Sản Lưu Động Khác,Q2 2019,4.55,BII
TÀI SẢN DÀI HẠN,Q2 2019,663.51,BII
Phải Thu Dài Hạn,Q2 2019,251.71,BII
Tài Sản Cố Định,Q2 2019,9.36,BII
Giá Trị Ròng Tài Sản Đầu Tư,Q2 2019,44.98,BII
Tài Sản Dở Dang Dài Hạn,Q2 2019,0.32,BII
Đầu Tư Dài Hạn,Q2 2019,334.50,BII
Tài Sản Dài Hạn Khác,Q2 2019,22.64,BII
NỢ PHẢI TRẢ,Q2 2019,948.43,BII
Nợ Ngắn Hạn,Q2 2019,816.34,BII
Nợ Dài Hạn,Q2 2019,132.09,BII
VỐN CHỦ SỞ HỮU,Q2 2019,"1,019.88",BII
Vốn Và Các Quỹ,Q2 2019,"1,019.88",BII
"Quỹ Khen Thưởng, Phúc Lợi (Trước 2010)",Q2 2019,0.00,BII
LỢI ÍCH CỦA CỔ ĐÔNG THIỂU SỐ,Q2 2019,0.00,BII
TỔNG CỘNG NGUỒN VỐN,Q2 2019,"1,968.31",BII
TỔNG TÀI SẢN,Q3 2019,"2,113.10",BII
TÀI SẢN NGẮN HẠN,Q3 2019,"1,437.66",BII
Tiền Và Tương Đương Tiền,Q3 2019,119.41,BII
Giá Trị Thuần Đầu Tư Ngắn Hạn,Q3 2019,158.42,BII
Các Khoản Phải Thu,Q3 2019,"1,136.91",BII
"Hàng Tồn Kho, Ròng",Q3 2019,13.64,BII
Tài Sản Lưu Động Khác,Q3 2019,9.28,BII
TÀI SẢN DÀI HẠN,Q3 2019,675.44,BII
Phải Thu Dài Hạn,Q3 2019,208.27,BII
Tài Sản Cố Định,Q3 2019,8.84,BII
Giá Trị Ròng Tài Sản Đầu Tư,Q3 2019,44.80,BII
Tài Sản Dở Dang Dài Hạn,Q3 2019,0.00,BII
Đầu Tư Dài Hạn,Q3 2019,390.99,BII
Tài Sản Dài Hạn Khác,Q3 2019,22.53,BII
NỢ PHẢI TRẢ,Q3 2019,949.20,BII
Nợ Ngắn Hạn,Q3 2019,818.56,BII
Nợ Dài Hạn,Q3 2019,130.64,BII
VỐN CHỦ SỞ HỮU,Q3 2019,"1,163.90",BII
Vốn Và Các Quỹ,Q3 2019,"1,163.90",BII
"Quỹ Khen Thưởng, Phúc Lợi (Trước 2010)",Q3 2019,0.00,BII
LỢI ÍCH CỦA CỔ ĐÔNG THIỂU SỐ,Q3 2019,0.00,BII
TỔNG CỘNG NGUỒN VỐN,Q3 2019,"2,113.10",BII
TỔNG TÀI SẢN,Q4 2019,"5,397.92",BII
TÀI SẢN NGẮN HẠN,Q4 2019,"4,246.51",BII
Tiền Và Tương Đương Tiền,Q4 2019,138.17,BII
Giá Trị Thuần Đầu Tư Ngắn Hạn,Q4 2019,140.25,BII
Các Khoản Phải Thu,Q4 2019,"1,306.93",BII
"Hàng Tồn Kho, Ròng",Q4 2019,"2,611.88",BII
Tài Sản Lưu Động Khác,Q4 2019,49.28,BII
TÀI SẢN DÀI HẠN,Q4 2019,"1,151.41",BII
Phải Thu Dài Hạn,Q4 2019,37.38,BII
Tài Sản Cố Định,Q4 2019,10.98,BII
Giá Trị Ròng Tài Sản Đầu Tư,Q4 2019,44.63,BII
Tài Sản Dở Dang Dài Hạn,Q4 2019,3.17,BII
Đầu Tư Dài Hạn,Q4 2019,582.99,BII
Tài Sản Dài Hạn Khác,Q4 2019,472.27,BII
NỢ PHẢI TRẢ,Q4 2019,"3,945.46",BII
Nợ Ngắn Hạn,Q4 2019,"2,988.18",BII
Nợ Dài Hạn,Q4 2019,957.29,BII
VỐN CHỦ SỞ HỮU,Q4 2019,"1,452.46",BII
Vốn Và Các Quỹ,Q4 2019,"1,452.46",BII
"Quỹ Khen Thưởng, Phúc Lợi (Trước 2010)",Q4 2019,0.00,BII
LỢI ÍCH CỦA CỔ ĐÔNG THIỂU SỐ,Q4 2019,0.00,BII
TỔNG CỘNG NGUỒN VỐN,Q4 2019,"5,397.92",BII
TỔNG TÀI SẢN,Q1 2020,"5,630.75",BII
TÀI SẢN NGẮN HẠN,Q1 2020,"4,778.74",BII
Tiền Và Tương Đương Tiền,Q1 2020,271.04,BII
Giá Trị Thuần Đầu Tư Ngắn Hạn,Q1 2020,139.94,BII
Các Khoản Phải Thu,Q1 2020,"1,094.37",BII
"Hàng Tồn Kho, Ròng",Q1 2020,"2,789.98",BII
Tài Sản Lưu Động Khác,Q1 2020,483.41,BII
TÀI SẢN DÀI HẠN,Q1 2020,852.01,BII
Phải Thu Dài Hạn,Q1 2020,105.05,BII
Tài Sản Cố Định,Q1 2020,10.42,BII
Giá Trị Ròng Tài Sản Đầu Tư,Q1 2020,44.38,BII
Tài Sản Dở Dang Dài Hạn,Q1 2020,12.44,BII
Đầu Tư Dài Hạn,Q1 2020,646.94,BII
Tài Sản Dài Hạn Khác,Q1 2020,32.77,BII
NỢ PHẢI TRẢ,Q1 2020,"4,176.61",BII
Nợ Ngắn Hạn,Q1 2020,"3,159.02",BII
Nợ Dài Hạn,Q1 2020,"1,017.58",BII
VỐN CHỦ SỞ HỮU,Q1 2020,"1,454.14",BII
Vốn Và Các Quỹ,Q1 2020,"1,454.14",BII
"Quỹ Khen Thưởng, Phúc Lợi (Trước 2010)",Q1 2020,0.00,BII
LỢI ÍCH CỦA CỔ ĐÔNG THIỂU SỐ,Q1 2020,0.00,BII
TỔNG CỘNG NGUỒN VỐN,Q1 2020,"5,630.75",BII
TỔNG TÀI SẢN,Q2 2020,"8,115.46",BII
TÀI SẢN NGẮN HẠN,Q2 2020,"7,461.17",BII
Tiền Và Tương Đương Tiền,Q2 2020,352.20,BII
Giá Trị Thuần Đầu Tư Ngắn Hạn,Q2 2020,95.49,BII
Các Khoản Phải Thu,Q2 2020,"1,243.02",BII
"Hàng Tồn Kho, Ròng",Q2 2020,"4,906.71",BII
Tài Sản Lưu Động Khác,Q2 2020,863.76,BII
TÀI SẢN DÀI HẠN,Q2 2020,654.29,BII
Phải Thu Dài Hạn,Q2 2020,35.90,BII
Tài Sản Cố Định,Q2 2020,9.51,BII
Giá Trị Ròng Tài Sản Đầu Tư,Q2 2020,44.15,BII
Tài Sản Dở Dang Dài Hạn,Q2 2020,0.67,BII
Đầu Tư Dài Hạn,Q2 2020,528.76,BII
Tài Sản Dài Hạn Khác,Q2 2020,35.30,BII
NỢ PHẢI TRẢ,Q2 2020,"6,210.82",BII
Nợ Ngắn Hạn,Q2 2020,"4,709.58",BII
Nợ Dài Hạn,Q2 2020,"1,501.24",BII
VỐN CHỦ SỞ HỮU,Q2 2020,"1,904.64",BII
Vốn Và Các Quỹ,Q2 2020,"1,904.64",BII
"Quỹ Khen Thưởng, Phúc Lợi (Trước 2010)",Q2 2020,0.00,BII
LỢI ÍCH CỦA CỔ ĐÔNG THIỂU SỐ,Q2 2020,0.00,BII
TỔNG CỘNG NGUỒN VỐN,Q2 2020,"8,115.46",BII
TỔNG TÀI SẢN,Q3 2020,"8,752.22",BII
TÀI SẢN NGẮN HẠN,Q3 2020,"7,855.51",BII
Tiền Và Tương Đương Tiền,Q3 2020,331.68,BII
Giá Trị Thuần Đầu Tư Ngắn Hạn,Q3 2020,102.69,BII
Các Khoản Phải Thu,Q3 2020,"1,336.72",BII
"Hàng Tồn Kho, Ròng",Q3 2020,"5,189.55",BII
Tài Sản Lưu Động Khác,Q3 2020,894.87,BII
TÀI SẢN DÀI HẠN,Q3 2020,896.70,BII
Phải Thu Dài Hạn,Q3 2020,235.00,BII
Tài Sản Cố Định,Q3 2020,34.81,BII
Giá Trị Ròng Tài Sản Đầu Tư,Q3 2020,43.92,BII
Tài Sản Dở Dang Dài Hạn,Q3 2020,0.67,BII
Đầu Tư Dài Hạn,Q3 2020,534.37,BII
