CHỈ TIÊU,THỜI GIAN,GIÁ TRỊ,Mã Chứng Khoán
Lãi/(Lỗ) Ròng Trước Thuế,Q2 2023,-3.08,ITC
Chi Phí Thuế Thu Nhập Doanh Nghiệp,Q2 2023,-6.93,ITC
Lãi/(Lỗ) Thuần Sau Thuế,Q2 2023,-10.01,ITC
Lợi Ích Của Cổ Đông Thiểu Số,Q2 2023,-0.66,ITC
Lợi Nhuận Của Cổ Đông Của Công Ty Mẹ,Q2 2023,-9.36,ITC
Lãi Cơ Bản Trên Cổ Phiếu (VND),Q2 2023,-97,ITC
Lãi Trên Cổ Phiếu Pha Loãng (VND),Q2 2023,-97,ITC
EBITDA,Q2 2023,36.51,ITC
Các Khoản Giảm Trừ,Q3 2023,0.39,ITC
Doanh Số Thuần,Q3 2023,134.42,ITC
Giá Vốn Hàng Bán,Q3 2023,-86.73,ITC
Lãi Gộp,Q3 2023,47.68,ITC
Thu Nhập Tài Chính,Q3 2023,1.67,ITC
Chi Phí Tài Chính,Q3 2023,-21.10,ITC
Lãi/(Lỗ) Từ Công Ty Liên Doanh (Từ Năm 2015),Q3 2023,0.00,ITC
Chi Phí Bán Hàng,Q3 2023,-1.43,ITC
Chi Phí Quản Lý Doanh Nghiệp,Q3 2023,-14.34,ITC
Lãi/(Lỗ) Từ Hoạt Động Kinh Doanh,Q3 2023,12.48,ITC
"Thu Nhập Khác, Ròng",Q3 2023,-0.66,ITC
Lãi/(Lỗ) Từ Công Ty Liên Doanh (Trước Năm 2015),Q3 2023,0.00,ITC
Lãi/(Lỗ) Ròng Trước Thuế,Q3 2023,11.82,ITC
Chi Phí Thuế Thu Nhập Doanh Nghiệp,Q3 2023,-4.99,ITC
Lãi/(Lỗ) Thuần Sau Thuế,Q3 2023,6.84,ITC
Lợi Ích Của Cổ Đông Thiểu Số,Q3 2023,0.14,ITC
Lợi Nhuận Của Cổ Đông Của Công Ty Mẹ,Q3 2023,6.69,ITC
Lãi Cơ Bản Trên Cổ Phiếu (VND),Q3 2023,70,ITC
Lãi Trên Cổ Phiếu Pha Loãng (VND),Q3 2023,70,ITC
EBITDA,Q3 2023,31.92,ITC
Các Khoản Giảm Trừ,Q4 2023,-0.17,ITC
Doanh Số Thuần,Q4 2023,188.14,ITC
Giá Vốn Hàng Bán,Q4 2023,-116.29,ITC
Lãi Gộp,Q4 2023,71.85,ITC
Thu Nhập Tài Chính,Q4 2023,0.84,ITC
Chi Phí Tài Chính,Q4 2023,-20.42,ITC
Lãi/(Lỗ) Từ Công Ty Liên Doanh (Từ Năm 2015),Q4 2023,0.00,ITC
Chi Phí Bán Hàng,Q4 2023,-1.79,ITC
Chi Phí Quản Lý Doanh Nghiệp,Q4 2023,-19.89,ITC
Lãi/(Lỗ) Từ Hoạt Động Kinh Doanh,Q4 2023,30.60,ITC
"Thu Nhập Khác, Ròng",Q4 2023,44.25,ITC
Lãi/(Lỗ) Từ Công Ty Liên Doanh (Trước Năm 2015),Q4 2023,0.00,ITC
Lãi/(Lỗ) Ròng Trước Thuế,Q4 2023,74.84,ITC
Chi Phí Thuế Thu Nhập Doanh Nghiệp,Q4 2023,-20.01,ITC
Lãi/(Lỗ) Thuần Sau Thuế,Q4 2023,54.83,ITC
Lợi Ích Của Cổ Đông Thiểu Số,Q4 2023,3.21,ITC
Lợi Nhuận Của Cổ Đông Của Công Ty Mẹ,Q4 2023,51.62,ITC
Lãi Cơ Bản Trên Cổ Phiếu (VND),Q4 2023,538,ITC
Lãi Trên Cổ Phiếu Pha Loãng (VND),Q4 2023,538,ITC
EBITDA,Q4 2023,50.18,ITC
Các Khoản Giảm Trừ,Q1 2024,0.42,ITC
Doanh Số Thuần,Q1 2024,135.66,ITC
Giá Vốn Hàng Bán,Q1 2024,-86.85,ITC
Lãi Gộp,Q1 2024,48.81,ITC
Thu Nhập Tài Chính,Q1 2024,0.64,ITC
Chi Phí Tài Chính,Q1 2024,-18.41,ITC
Lãi/(Lỗ) Từ Công Ty Liên Doanh (Từ Năm 2015),Q1 2024,0.00,ITC
Chi Phí Bán Hàng,Q1 2024,-1.52,ITC
Chi Phí Quản Lý Doanh Nghiệp,Q1 2024,-14.45,ITC
Lãi/(Lỗ) Từ Hoạt Động Kinh Doanh,Q1 2024,15.07,ITC
"Thu Nhập Khác, Ròng",Q1 2024,1.25,ITC
Lãi/(Lỗ) Từ Công Ty Liên Doanh (Trước Năm 2015),Q1 2024,0.00,ITC
Lãi/(Lỗ) Ròng Trước Thuế,Q1 2024,16.32,ITC
Chi Phí Thuế Thu Nhập Doanh Nghiệp,Q1 2024,-5.41,ITC
Lãi/(Lỗ) Thuần Sau Thuế,Q1 2024,10.91,ITC
Lợi Ích Của Cổ Đông Thiểu Số,Q1 2024,1.49,ITC
Lợi Nhuận Của Cổ Đông Của Công Ty Mẹ,Q1 2024,9.42,ITC
Lãi Cơ Bản Trên Cổ Phiếu (VND),Q1 2024,98,ITC
Lãi Trên Cổ Phiếu Pha Loãng (VND),Q1 2024,98,ITC
EBITDA,Q1 2024,32.84,ITC
Các Khoản Giảm Trừ,Q2 2024,-0.42,ITC
Doanh Số Thuần,Q2 2024,133.76,ITC
Giá Vốn Hàng Bán,Q2 2024,-89.00,ITC
Lãi Gộp,Q2 2024,44.76,ITC
Thu Nhập Tài Chính,Q2 2024,0.31,ITC
Chi Phí Tài Chính,Q2 2024,-19.95,ITC
Lãi/(Lỗ) Từ Công Ty Liên Doanh (Từ Năm 2015),Q2 2024,0.00,ITC
Chi Phí Bán Hàng,Q2 2024,-1.45,ITC
Chi Phí Quản Lý Doanh Nghiệp,Q2 2024,-14.23,ITC
Lãi/(Lỗ) Từ Hoạt Động Kinh Doanh,Q2 2024,9.44,ITC
"Thu Nhập Khác, Ròng",Q2 2024,1.85,ITC
Lãi/(Lỗ) Từ Công Ty Liên Doanh (Trước Năm 2015),Q2 2024,0.00,ITC
Lãi/(Lỗ) Ròng Trước Thuế,Q2 2024,11.29,ITC
Chi Phí Thuế Thu Nhập Doanh Nghiệp,Q2 2024,-6.87,ITC
Lãi/(Lỗ) Thuần Sau Thuế,Q2 2024,4.42,ITC
Lợi Ích Của Cổ Đông Thiểu Số,Q2 2024,-1.63,ITC
Lợi Nhuận Của Cổ Đông Của Công Ty Mẹ,Q2 2024,6.05,ITC
Lãi Cơ Bản Trên Cổ Phiếu (VND),Q2 2024,60,ITC
Lãi Trên Cổ Phiếu Pha Loãng (VND),Q2 2024,60,ITC
EBITDA,Q2 2024,29.08,ITC
Các Khoản Giảm Trừ,Q3 2024,-0.06,ITC
Doanh Số Thuần,Q3 2024,134.66,ITC
Giá Vốn Hàng Bán,Q3 2024,-96.20,ITC
Lãi Gộp,Q3 2024,38.46,ITC
Thu Nhập Tài Chính,Q3 2024,0.14,ITC
Chi Phí Tài Chính,Q3 2024,-18.69,ITC
Lãi/(Lỗ) Từ Công Ty Liên Doanh (Từ Năm 2015),Q3 2024,0.00,ITC
Chi Phí Bán Hàng,Q3 2024,-1.82,ITC
Chi Phí Quản Lý Doanh Nghiệp,Q3 2024,-14.28,ITC
Lãi/(Lỗ) Từ Hoạt Động Kinh Doanh,Q3 2024,3.80,ITC
"Thu Nhập Khác, Ròng",Q3 2024,8.09,ITC
Lãi/(Lỗ) Từ Công Ty Liên Doanh (Trước Năm 2015),Q3 2024,0.00,ITC
Lãi/(Lỗ) Ròng Trước Thuế,Q3 2024,11.90,ITC
Chi Phí Thuế Thu Nhập Doanh Nghiệp,Q3 2024,-5.78,ITC
Lãi/(Lỗ) Thuần Sau Thuế,Q3 2024,6.12,ITC
Lợi Ích Của Cổ Đông Thiểu Số,Q3 2024,-1.11,ITC
Lợi Nhuận Của Cổ Đông Của Công Ty Mẹ,Q3 2024,7.23,ITC
Lãi Cơ Bản Trên Cổ Phiếu (VND),Q3 2024,75,ITC
Lãi Trên Cổ Phiếu Pha Loãng (VND),Q3 2024,75,ITC
EBITDA,Q3 2024,22.35,ITC
Các Khoản Giảm Trừ,Q2 2017,0.00,ITC
Doanh Số Thuần,Q2 2017,211.98,ITC
Giá Vốn Hàng Bán,Q2 2017,-169.73,ITC
Lãi Gộp,Q2 2017,42.25,ITC
Thu Nhập Tài Chính,Q2 2017,1.13,ITC
Chi Phí Tài Chính,Q2 2017,-0.11,ITC
Lãi/(Lỗ) Từ Công Ty Liên Doanh (Từ Năm 2015),Q2 2017,0.27,ITC
Chi Phí Bán Hàng,Q2 2017,-2.62,ITC
Chi Phí Quản Lý Doanh Nghiệp,Q2 2017,-7.77,ITC
Lãi/(Lỗ) Từ Hoạt Động Kinh Doanh,Q2 2017,33.14,ITC
"Thu Nhập Khác, Ròng",Q2 2017,1.10,ITC
Lãi/(Lỗ) Từ Công Ty Liên Doanh (Trước Năm 2015),Q2 2017,0.00,ITC
Lãi/(Lỗ) Ròng Trước Thuế,Q2 2017,34.24,ITC
Chi Phí Thuế Thu Nhập Doanh Nghiệp,Q2 2017,-0.28,ITC
Lãi/(Lỗ) Thuần Sau Thuế,Q2 2017,33.96,ITC
Lợi Ích Của Cổ Đông Thiểu Số,Q2 2017,0.66,ITC
Lợi Nhuận Của Cổ Đông Của Công Ty Mẹ,Q2 2017,33.30,ITC
Lãi Cơ Bản Trên Cổ Phiếu (VND),Q2 2017,486,ITC
Lãi Trên Cổ Phiếu Pha Loãng (VND),Q2 2017,0,ITC
EBITDA,Q2 2017,31.85,ITC
Các Khoản Giảm Trừ,Q3 2017,0.00,ITC
Doanh Số Thuần,Q3 2017,185.47,ITC
Giá Vốn Hàng Bán,Q3 2017,-148.15,ITC
Lãi Gộp,Q3 2017,37.31,ITC
Thu Nhập Tài Chính,Q3 2017,0.35,ITC
Chi Phí Tài Chính,Q3 2017,-0.07,ITC
Lãi/(Lỗ) Từ Công Ty Liên Doanh (Từ Năm 2015),Q3 2017,0.00,ITC
Chi Phí Bán Hàng,Q3 2017,-2.66,ITC
Chi Phí Quản Lý Doanh Nghiệp,Q3 2017,-9.40,ITC
Lãi/(Lỗ) Từ Hoạt Động Kinh Doanh,Q3 2017,25.54,ITC
"Thu Nhập Khác, Ròng",Q3 2017,0.93,ITC
Lãi/(Lỗ) Từ Công Ty Liên Doanh (Trước Năm 2015),Q3 2017,0.00,ITC
Lãi/(Lỗ) Ròng Trước Thuế,Q3 2017,26.47,ITC
Chi Phí Thuế Thu Nhập Doanh Nghiệp,Q3 2017,-0.21,ITC
Lãi/(Lỗ) Thuần Sau Thuế,Q3 2017,26.26,ITC
Lợi Ích Của Cổ Đông Thiểu Số,Q3 2017,0.51,ITC
Lợi Nhuận Của Cổ Đông Của Công Ty Mẹ,Q3 2017,25.75,ITC
Lãi Cơ Bản Trên Cổ Phiếu (VND),Q3 2017,375,ITC
Lãi Trên Cổ Phiếu Pha Loãng (VND),Q3 2017,0,ITC
EBITDA,Q3 2017,25.26,ITC
Các Khoản Giảm Trừ,Q4 2017,0.00,ITC
Doanh Số Thuần,Q4 2017,124.14,ITC
Giá Vốn Hàng Bán,Q4 2017,-103.23,ITC
Lãi Gộp,Q4 2017,20.91,ITC
Thu Nhập Tài Chính,Q4 2017,0.22,ITC
Chi Phí Tài Chính,Q4 2017,-0.63,ITC
Lãi/(Lỗ) Từ Công Ty Liên Doanh (Từ Năm 2015),Q4 2017,-0.24,ITC
Chi Phí Bán Hàng,Q4 2017,-1.20,ITC
Chi Phí Quản Lý Doanh Nghiệp,Q4 2017,-8.09,ITC
Lãi/(Lỗ) Từ Hoạt Động Kinh Doanh,Q4 2017,10.97,ITC
"Thu Nhập Khác, Ròng",Q4 2017,2.41,ITC
Lãi/(Lỗ) Từ Công Ty Liên Doanh (Trước Năm 2015),Q4 2017,0.00,ITC
Lãi/(Lỗ) Ròng Trước Thuế,Q4 2017,13.38,ITC
Chi Phí Thuế Thu Nhập Doanh Nghiệp,Q4 2017,-0.87,ITC
Lãi/(Lỗ) Thuần Sau Thuế,Q4 2017,12.52,ITC
Lợi Ích Của Cổ Đông Thiểu Số,Q4 2017,1.41,ITC
Lợi Nhuận Của Cổ Đông Của Công Ty Mẹ,Q4 2017,11.10,ITC
Lãi Cơ Bản Trên Cổ Phiếu (VND),Q4 2017,162,ITC
Lãi Trên Cổ Phiếu Pha Loãng (VND),Q4 2017,0,ITC
EBITDA,Q4 2017,11.61,ITC
Các Khoản Giảm Trừ,Q1 2018,0.00,ITC
Doanh Số Thuần,Q1 2018,79.12,ITC
Giá Vốn Hàng Bán,Q1 2018,-64.54,ITC
Lãi Gộp,Q1 2018,14.58,ITC
Thu Nhập Tài Chính,Q1 2018,0.23,ITC
Chi Phí Tài Chính,Q1 2018,-1.41,ITC
Lãi/(Lỗ) Từ Công Ty Liên Doanh (Từ Năm 2015),Q1 2018,0.00,ITC
Chi Phí Bán Hàng,Q1 2018,-1.10,ITC
Chi Phí Quản Lý Doanh Nghiệp,Q1 2018,-5.43,ITC
Lãi/(Lỗ) Từ Hoạt Động Kinh Doanh,Q1 2018,6.87,ITC
"Thu Nhập Khác, Ròng",Q1 2018,2.29,ITC
Lãi/(Lỗ) Từ Công Ty Liên Doanh (Trước Năm 2015),Q1 2018,0.00,ITC
Lãi/(Lỗ) Ròng Trước Thuế,Q1 2018,9.16,ITC
Chi Phí Thuế Thu Nhập Doanh Nghiệp,Q1 2018,-0.05,ITC
Lãi/(Lỗ) Thuần Sau Thuế,Q1 2018,9.11,ITC
Lợi Ích Của Cổ Đông Thiểu Số,Q1 2018,0.03,ITC
Lợi Nhuận Của Cổ Đông Của Công Ty Mẹ,Q1 2018,9.08,ITC
Lãi Cơ Bản Trên Cổ Phiếu (VND),Q1 2018,132,ITC
Lãi Trên Cổ Phiếu Pha Loãng (VND),Q1 2018,0,ITC
EBITDA,Q1 2018,8.05,ITC
Các Khoản Giảm Trừ,Q2 2018,0.00,ITC
Doanh Số Thuần,Q2 2018,166.85,ITC
Giá Vốn Hàng Bán,Q2 2018,-146.10,ITC
Lãi Gộp,Q2 2018,20.75,ITC
Thu Nhập Tài Chính,Q2 2018,9.12,ITC
Chi Phí Tài Chính,Q2 2018,-0.42,ITC
Lãi/(Lỗ) Từ Công Ty Liên Doanh (Từ Năm 2015),Q2 2018,0.00,ITC
Chi Phí Bán Hàng,Q2 2018,-2.46,ITC
Chi Phí Quản Lý Doanh Nghiệp,Q2 2018,-8.34,ITC
Lãi/(Lỗ) Từ Hoạt Động Kinh Doanh,Q2 2018,18.65,ITC
"Thu Nhập Khác, Ròng",Q2 2018,0.10,ITC
Lãi/(Lỗ) Từ Công Ty Liên Doanh (Trước Năm 2015),Q2 2018,0.00,ITC
Lãi/(Lỗ) Ròng Trước Thuế,Q2 2018,18.75,ITC
Chi Phí Thuế Thu Nhập Doanh Nghiệp,Q2 2018,-0.36,ITC
Lãi/(Lỗ) Thuần Sau Thuế,Q2 2018,18.39,ITC
Lợi Ích Của Cổ Đông Thiểu Số,Q2 2018,-0.08,ITC
Lợi Nhuận Của Cổ Đông Của Công Ty Mẹ,Q2 2018,18.47,ITC
Lãi Cơ Bản Trên Cổ Phiếu (VND),Q2 2018,269,ITC
Lãi Trên Cổ Phiếu Pha Loãng (VND),Q2 2018,0,ITC
EBITDA,Q2 2018,9.95,ITC
Các Khoản Giảm Trừ,Q3 2018,0.00,ITC
Doanh Số Thuần,Q3 2018,284.38,ITC
Giá Vốn Hàng Bán,Q3 2018,-232.98,ITC
Lãi Gộp,Q3 2018,51.40,ITC
Thu Nhập Tài Chính,Q3 2018,1.07,ITC
Chi Phí Tài Chính,Q3 2018,-0.58,ITC
Lãi/(Lỗ) Từ Công Ty Liên Doanh (Từ Năm 2015),Q3 2018,0.00,ITC
Chi Phí Bán Hàng,Q3 2018,-4.39,ITC
Chi Phí Quản Lý Doanh Nghiệp,Q3 2018,-8.36,ITC
Lãi/(Lỗ) Từ Hoạt Động Kinh Doanh,Q3 2018,39.13,ITC
"Thu Nhập Khác, Ròng",Q3 2018,1.80,ITC
Lãi/(Lỗ) Từ Công Ty Liên Doanh (Trước Năm 2015),Q3 2018,0.00,ITC
Lãi/(Lỗ) Ròng Trước Thuế,Q3 2018,40.94,ITC
Chi Phí Thuế Thu Nhập Doanh Nghiệp,Q3 2018,0.89,ITC
Lãi/(Lỗ) Thuần Sau Thuế,Q3 2018,41.83,ITC
Lợi Ích Của Cổ Đông Thiểu Số,Q3 2018,-1.13,ITC
Lợi Nhuận Của Cổ Đông Của Công Ty Mẹ,Q3 2018,42.95,ITC
Lãi Cơ Bản Trên Cổ Phiếu (VND),Q3 2018,626,ITC
Lãi Trên Cổ Phiếu Pha Loãng (VND),Q3 2018,0,ITC
EBITDA,Q3 2018,38.64,ITC
Các Khoản Giảm Trừ,Q4 2018,0.00,ITC
Doanh Số Thuần,Q4 2018,91.26,ITC
Giá Vốn Hàng Bán,Q4 2018,-75.70,ITC
Lãi Gộp,Q4 2018,15.57,ITC
Thu Nhập Tài Chính,Q4 2018,0.35,ITC
Chi Phí Tài Chính,Q4 2018,-3.81,ITC
Lãi/(Lỗ) Từ Công Ty Liên Doanh (Từ Năm 2015),Q4 2018,-0.22,ITC
Chi Phí Bán Hàng,Q4 2018,-0.22,ITC
Chi Phí Quản Lý Doanh Nghiệp,Q4 2018,0.81,ITC
Lãi/(Lỗ) Từ Hoạt Động Kinh Doanh,Q4 2018,12.47,ITC
"Thu Nhập Khác, Ròng",Q4 2018,3.47,ITC
Lãi/(Lỗ) Từ Công Ty Liên Doanh (Trước Năm 2015),Q4 2018,0.00,ITC
Lãi/(Lỗ) Ròng Trước Thuế,Q4 2018,15.94,ITC
Chi Phí Thuế Thu Nhập Doanh Nghiệp,Q4 2018,-3.14,ITC
Lãi/(Lỗ) Thuần Sau Thuế,Q4 2018,12.80,ITC
Lợi Ích Của Cổ Đông Thiểu Số,Q4 2018,1.88,ITC
Lợi Nhuận Của Cổ Đông Của Công Ty Mẹ,Q4 2018,10.93,ITC
Lãi Cơ Bản Trên Cổ Phiếu (VND),Q4 2018,159,ITC
Lãi Trên Cổ Phiếu Pha Loãng (VND),Q4 2018,0,ITC
EBITDA,Q4 2018,16.16,ITC
Các Khoản Giảm Trừ,Q1 2019,0.00,ITC
Doanh Số Thuần,Q1 2019,61.50,ITC
Giá Vốn Hàng Bán,Q1 2019,-59.00,ITC
Lãi Gộp,Q1 2019,2.50,ITC
Thu Nhập Tài Chính,Q1 2019,4.64,ITC
Chi Phí Tài Chính,Q1 2019,-3.05,ITC
Lãi/(Lỗ) Từ Công Ty Liên Doanh (Từ Năm 2015),Q1 2019,0.00,ITC
Chi Phí Bán Hàng,Q1 2019,-0.08,ITC
Chi Phí Quản Lý Doanh Nghiệp,Q1 2019,-5.25,ITC
Lãi/(Lỗ) Từ Hoạt Động Kinh Doanh,Q1 2019,-1.24,ITC
"Thu Nhập Khác, Ròng",Q1 2019,1.58,ITC
Lãi/(Lỗ) Từ Công Ty Liên Doanh (Trước Năm 2015),Q1 2019,0.00,ITC
Lãi/(Lỗ) Ròng Trước Thuế,Q1 2019,0.34,ITC
Chi Phí Thuế Thu Nhập Doanh Nghiệp,Q1 2019,0.10,ITC
Lãi/(Lỗ) Thuần Sau Thuế,Q1 2019,0.44,ITC
Lợi Ích Của Cổ Đông Thiểu Số,Q1 2019,-0.25,ITC
Lợi Nhuận Của Cổ Đông Của Công Ty Mẹ,Q1 2019,0.69,ITC
Lãi Cơ Bản Trên Cổ Phiếu (VND),Q1 2019,10,ITC
Lãi Trên Cổ Phiếu Pha Loãng (VND),Q1 2019,0,ITC
EBITDA,Q1 2019,-2.83,ITC
Các Khoản Giảm Trừ,Q2 2019,0.00,ITC
Doanh Số Thuần,Q2 2019,49.05,ITC
Giá Vốn Hàng Bán,Q2 2019,-24.67,ITC
Lãi Gộp,Q2 2019,24.38,ITC
Thu Nhập Tài Chính,Q2 2019,0.74,ITC
Chi Phí Tài Chính,Q2 2019,-4.46,ITC
Lãi/(Lỗ) Từ Công Ty Liên Doanh (Từ Năm 2015),Q2 2019,-0.15,ITC
Chi Phí Bán Hàng,Q2 2019,-2.00,ITC
Chi Phí Quản Lý Doanh Nghiệp,Q2 2019,-7.94,ITC
Lãi/(Lỗ) Từ Hoạt Động Kinh Doanh,Q2 2019,10.59,ITC
"Thu Nhập Khác, Ròng",Q2 2019,-0.70,ITC
Lãi/(Lỗ) Từ Công Ty Liên Doanh (Trước Năm 2015),Q2 2019,0.00,ITC
Lãi/(Lỗ) Ròng Trước Thuế,Q2 2019,9.89,ITC
Chi Phí Thuế Thu Nhập Doanh Nghiệp,Q2 2019,-0.79,ITC
Lãi/(Lỗ) Thuần Sau Thuế,Q2 2019,9.10,ITC
Lợi Ích Của Cổ Đông Thiểu Số,Q2 2019,-5.54,ITC
Lợi Nhuận Của Cổ Đông Của Công Ty Mẹ,Q2 2019,14.64,ITC
Lãi Cơ Bản Trên Cổ Phiếu (VND),Q2 2019,213,ITC
Lãi Trên Cổ Phiếu Pha Loãng (VND),Q2 2019,0,ITC
EBITDA,Q2 2019,14.45,ITC
Các Khoản Giảm Trừ,Q3 2019,0.00,ITC
Doanh Số Thuần,Q3 2019,23.46,ITC
Giá Vốn Hàng Bán,Q3 2019,-15.01,ITC
Lãi Gộp,Q3 2019,8.45,ITC
Thu Nhập Tài Chính,Q3 2019,0.38,ITC
Chi Phí Tài Chính,Q3 2019,-4.21,ITC
Lãi/(Lỗ) Từ Công Ty Liên Doanh (Từ Năm 2015),Q3 2019,0.00,ITC
Chi Phí Bán Hàng,Q3 2019,-0.02,ITC
Chi Phí Quản Lý Doanh Nghiệp,Q3 2019,-6.44,ITC
Lãi/(Lỗ) Từ Hoạt Động Kinh Doanh,Q3 2019,-1.83,ITC
"Thu Nhập Khác, Ròng",Q3 2019,3.51,ITC
Lãi/(Lỗ) Từ Công Ty Liên Doanh (Trước Năm 2015),Q3 2019,0.00,ITC
Lãi/(Lỗ) Ròng Trước Thuế,Q3 2019,1.68,ITC
Chi Phí Thuế Thu Nhập Doanh Nghiệp,Q3 2019,-0.24,ITC
Lãi/(Lỗ) Thuần Sau Thuế,Q3 2019,1.44,ITC
Lợi Ích Của Cổ Đông Thiểu Số,Q3 2019,-0.04,ITC
Lợi Nhuận Của Cổ Đông Của Công Ty Mẹ,Q3 2019,1.48,ITC
Lãi Cơ Bản Trên Cổ Phiếu (VND),Q3 2019,22,ITC
Lãi Trên Cổ Phiếu Pha Loãng (VND),Q3 2019,0,ITC
EBITDA,Q3 2019,2.00,ITC
Các Khoản Giảm Trừ,Q4 2019,0.00,ITC
Doanh Số Thuần,Q4 2019,317.10,ITC
Giá Vốn Hàng Bán,Q4 2019,-172.35,ITC
Lãi Gộp,Q4 2019,144.74,ITC
Thu Nhập Tài Chính,Q4 2019,1.10,ITC
Chi Phí Tài Chính,Q4 2019,-2.67,ITC
Lãi/(Lỗ) Từ Công Ty Liên Doanh (Từ Năm 2015),Q4 2019,0.00,ITC
Chi Phí Bán Hàng,Q4 2019,-5.83,ITC
Chi Phí Quản Lý Doanh Nghiệp,Q4 2019,-9.85,ITC
Lãi/(Lỗ) Từ Hoạt Động Kinh Doanh,Q4 2019,127.49,ITC
"Thu Nhập Khác, Ròng",Q4 2019,-5.26,ITC
Lãi/(Lỗ) Từ Công Ty Liên Doanh (Trước Năm 2015),Q4 2019,0.00,ITC
Lãi/(Lỗ) Ròng Trước Thuế,Q4 2019,122.23,ITC
Chi Phí Thuế Thu Nhập Doanh Nghiệp,Q4 2019,-7.91,ITC
Lãi/(Lỗ) Thuần Sau Thuế,Q4 2019,114.32,ITC
Lợi Ích Của Cổ Đông Thiểu Số,Q4 2019,2.71,ITC
Lợi Nhuận Của Cổ Đông Của Công Ty Mẹ,Q4 2019,111.60,ITC
Lãi Cơ Bản Trên Cổ Phiếu (VND),Q4 2019,1626,ITC
Lãi Trên Cổ Phiếu Pha Loãng (VND),Q4 2019,1626,ITC
EBITDA,Q4 2019,129.06,ITC
Các Khoản Giảm Trừ,Q1 2020,0.00,ITC
Doanh Số Thuần,Q1 2020,26.51,ITC
Giá Vốn Hàng Bán,Q1 2020,-19.77,ITC
Lãi Gộp,Q1 2020,6.75,ITC
Thu Nhập Tài Chính,Q1 2020,0.08,ITC
Chi Phí Tài Chính,Q1 2020,-2.50,ITC
Lãi/(Lỗ) Từ Công Ty Liên Doanh (Từ Năm 2015),Q1 2020,0.00,ITC
Chi Phí Bán Hàng,Q1 2020,-0.30,ITC
Chi Phí Quản Lý Doanh Nghiệp,Q1 2020,-5.25,ITC
Lãi/(Lỗ) Từ Hoạt Động Kinh Doanh,Q1 2020,-1.22,ITC
"Thu Nhập Khác, Ròng",Q1 2020,2.34,ITC
Lãi/(Lỗ) Từ Công Ty Liên Doanh (Trước Năm 2015),Q1 2020,0.00,ITC
Lãi/(Lỗ) Ròng Trước Thuế,Q1 2020,1.12,ITC
Chi Phí Thuế Thu Nhập Doanh Nghiệp,Q1 2020,-0.29,ITC
Lãi/(Lỗ) Thuần Sau Thuế,Q1 2020,0.83,ITC
Lợi Ích Của Cổ Đông Thiểu Số,Q1 2020,-0.05,ITC
Lợi Nhuận Của Cổ Đông Của Công Ty Mẹ,Q1 2020,0.88,ITC
Lãi Cơ Bản Trên Cổ Phiếu (VND),Q1 2020,13,ITC
Lãi Trên Cổ Phiếu Pha Loãng (VND),Q1 2020,0,ITC
EBITDA,Q1 2020,1.20,ITC
Các Khoản Giảm Trừ,Q2 2020,-4.38,ITC
Doanh Số Thuần,Q2 2020,190.91,ITC
Giá Vốn Hàng Bán,Q2 2020,-143.83,ITC
Lãi Gộp,Q2 2020,47.08,ITC
Thu Nhập Tài Chính,Q2 2020,1.03,ITC
Chi Phí Tài Chính,Q2 2020,-1.14,ITC
Lãi/(Lỗ) Từ Công Ty Liên Doanh (Từ Năm 2015),Q2 2020,-0.02,ITC
Chi Phí Bán Hàng,Q2 2020,-2.16,ITC
Chi Phí Quản Lý Doanh Nghiệp,Q2 2020,-15.59,ITC
Lãi/(Lỗ) Từ Hoạt Động Kinh Doanh,Q2 2020,29.21,ITC
"Thu Nhập Khác, Ròng",Q2 2020,3.00,ITC
Lãi/(Lỗ) Từ Công Ty Liên Doanh (Trước Năm 2015),Q2 2020,0.00,ITC
Lãi/(Lỗ) Ròng Trước Thuế,Q2 2020,32.20,ITC
Chi Phí Thuế Thu Nhập Doanh Nghiệp,Q2 2020,-5.50,ITC
Lãi/(Lỗ) Thuần Sau Thuế,Q2 2020,26.71,ITC
Lợi Ích Của Cổ Đông Thiểu Số,Q2 2020,-1.91,ITC
Lợi Nhuận Của Cổ Đông Của Công Ty Mẹ,Q2 2020,28.62,ITC
Lãi Cơ Bản Trên Cổ Phiếu (VND),Q2 2020,396,ITC
Lãi Trên Cổ Phiếu Pha Loãng (VND),Q2 2020,0,ITC
EBITDA,Q2 2020,29.34,ITC
Các Khoản Giảm Trừ,Q3 2020,0.00,ITC
Doanh Số Thuần,Q3 2020,133.53,ITC
Giá Vốn Hàng Bán,Q3 2020,-89.90,ITC
Lãi Gộp,Q3 2020,43.64,ITC
Thu Nhập Tài Chính,Q3 2020,0.41,ITC
Chi Phí Tài Chính,Q3 2020,-2.46,ITC
Lãi/(Lỗ) Từ Công Ty Liên Doanh (Từ Năm 2015),Q3 2020,0.00,ITC
Chi Phí Bán Hàng,Q3 2020,-4.18,ITC
Chi Phí Quản Lý Doanh Nghiệp,Q3 2020,-5.43,ITC
Lãi/(Lỗ) Từ Hoạt Động Kinh Doanh,Q3 2020,31.98,ITC
"Thu Nhập Khác, Ròng",Q3 2020,5.83,ITC
Lãi/(Lỗ) Từ Công Ty Liên Doanh (Trước Năm 2015),Q3 2020,0.00,ITC
Lãi/(Lỗ) Ròng Trước Thuế,Q3 2020,37.80,ITC
